ts_utc,event,runtime_s,coincidence_flag,adc_12b,sipm_mV,deadtime_s,detector_name,raw
2026-03-19T15:35:20.042+00:00,486,221.73018,1,4095,1000.0,0.124755,AxLab,486	221.730180	1	4095	1000.0	0.124755	AxLab
2026-03-19T15:35:21.181+00:00,488,222.862898,1,4095,1000.0,0.12547,AxLab,488	222.862898	1	4095	1000.0	0.125470	AxLab
2026-03-19T15:35:34.175+00:00,511,235.856029,1,4095,1000.0,0.13327,AxLab,511	235.856029	1	4095	1000.0	0.133270	AxLab
2026-03-19T15:35:51.207+00:00,533,249.948337,1,4095,1000.0,0.140736,AxLab,533	249.948337	1	4095	1000.0	0.140736	AxLab
2026-03-19T15:35:51.241+00:00,538,252.280124,1,4095,1000.0,0.142435,AxLab,538	252.280124	1	4095	1000.0	0.142435	AxLab
2026-03-19T15:35:52.552+00:00,544,254.241855,1,4095,1000.0,0.144475,AxLab,544	254.241855	1	4095	1000.0	0.144475	AxLab
2026-03-19T15:36:01.794+00:00,569,263.476456,1,4095,1000.0,0.152931,AxLab,569	263.476456	1	4095	1000.0	0.152931	AxLab
2026-03-19T15:36:04.441+00:00,577,266.131507,1,4095,1000.0,0.155631,AxLab,577	266.131507	1	4095	1000.0	0.155631	AxLab
2026-03-19T15:36:10.921+00:00,594,272.605018,1,4095,1000.0,0.161332,AxLab,594	272.605018	1	4095	1000.0	0.161332	AxLab
2026-03-19T15:36:12.806+00:00,598,274.478695,1,4095,1000.0,0.1627,AxLab,598	274.478695	1	4095	1000.0	0.162700	AxLab
2026-03-19T15:36:14.481+00:00,602,276.164137,1,4095,1000.0,0.164089,AxLab,602	276.164137	1	4095	1000.0	0.164089	AxLab
2026-03-19T15:36:14.988+00:00,606,276.679466,1,4095,1000.0,0.165464,AxLab,606	276.679466	1	4095	1000.0	0.165464	AxLab
2026-03-19T15:36:27.463+00:00,629,289.150689,1,4095,1000.0,0.173242,AxLab,629	289.150689	1	4095	1000.0	0.173242	AxLab
2026-03-19T15:36:29.297+00:00,635,290.982221,1,4095,1000.0,0.175275,AxLab,635	290.982221	1	4095	1000.0	0.175275	AxLab
2026-03-19T15:36:35.463+00:00,643,296.937907,1,4095,1000.0,0.177993,AxLab,643	296.937907	1	4095	1000.0	0.177993	AxLab
2026-03-19T15:36:37.076+00:00,650,298.768355,1,4095,1000.0,0.180379,AxLab,650	298.768355	1	4095	1000.0	0.180379	AxLab
2026-03-19T15:36:40.730+00:00,656,302.421117,1,4095,1000.0,0.182421,AxLab,656	302.421117	1	4095	1000.0	0.182421	AxLab
2026-03-19T15:36:51.816+00:00,679,313.505388,1,4095,1000.0,0.190263,AxLab,679	313.505388	1	4095	1000.0	0.190263	AxLab
2026-03-19T15:36:51.966+00:00,680,313.657407,1,4095,1000.0,0.190621,AxLab,680	313.657407	1	4095	1000.0	0.190621	AxLab
2026-03-19T15:36:54.304+00:00,684,315.991215,1,4095,1000.0,0.191971,AxLab,684	315.991215	1	4095	1000.0	0.191971	AxLab
2026-03-19T15:37:02.844+00:00,694,324.532491,1,4095,1000.0,0.195451,AxLab,694	324.532491	1	4095	1000.0	0.195451	AxLab
2026-03-19T15:37:16.238+00:00,717,337.929659,1,4095,1000.0,0.203292,AxLab,717	337.929659	1	4095	1000.0	0.203292	AxLab
2026-03-19T15:37:18.900+00:00,724,340.584902,1,4095,1000.0,0.205678,AxLab,724	340.584902	1	4095	1000.0	0.205678	AxLab
2026-03-19T15:37:22.759+00:00,732,344.443401,1,4095,1000.0,0.208397,AxLab,732	344.443401	1	4095	1000.0	0.208397	AxLab
2026-03-19T15:37:25.315+00:00,737,347.004583,1,4095,1000.0,0.210133,AxLab,737	347.004583	1	4095	1000.0	0.210133	AxLab
2026-03-19T15:37:28.185+00:00,743,349.875816,1,4095,1000.0,0.212099,AxLab,743	349.875816	1	4095	1000.0	0.212099	AxLab
2026-03-19T15:37:33.431+00:00,752,355.118361,1,4095,1000.0,0.215162,AxLab,752	355.118361	1	4095	1000.0	0.215162	AxLab
2026-03-19T15:37:34.734+00:00,756,356.42261,1,4095,1000.0,0.216531,AxLab,756	356.422610	1	4095	1000.0	0.216531	AxLab
2026-03-19T15:37:43.176+00:00,771,364.862827,1,4095,1000.0,0.221606,AxLab,771	364.862827	1	4095	1000.0	0.221606	AxLab
2026-03-19T15:37:55.168+00:00,800,376.864038,1,4095,1000.0,0.231307,AxLab,800	376.864038	1	4095	1000.0	0.231307	AxLab
2026-03-19T15:37:56.785+00:00,803,378.475773,1,4095,1000.0,0.232344,AxLab,803	378.475773	1	4095	1000.0	0.232344	AxLab
2026-03-19T15:37:58.761+00:00,813,380.454369,1,4095,1000.0,0.235696,AxLab,813	380.454369	1	4095	1000.0	0.235696	AxLab
2026-03-19T15:38:09.996+00:00,832,391.69078,1,4095,1000.0,0.242238,AxLab,832	391.690780	1	4095	1000.0	0.242238	AxLab
2026-03-19T15:38:11.386+00:00,837,393.084348,1,4095,1000.0,0.244077,AxLab,837	393.084348	1	4095	1000.0	0.244077	AxLab
2026-03-19T15:38:12.144+00:00,838,393.843138,1,4095,1000.0,0.244429,AxLab,838	393.843138	1	4095	1000.0	0.244429	AxLab
2026-03-19T15:38:14.325+00:00,843,396.018171,1,4095,1000.0,0.246147,AxLab,843	396.018171	1	4095	1000.0	0.246147	AxLab
2026-03-19T15:38:15.353+00:00,846,397.044025,1,4095,1000.0,0.247189,AxLab,846	397.044025	1	4095	1000.0	0.247189	AxLab
2026-03-19T15:38:17.428+00:00,854,399.122757,1,4095,1000.0,0.24986,AxLab,854	399.122757	1	4095	1000.0	0.249860	AxLab
2026-03-19T15:38:24.425+00:00,869,406.124422,1,4095,1000.0,0.254953,AxLab,869	406.124422	1	4095	1000.0	0.254953	AxLab
2026-03-19T15:38:24.690+00:00,870,406.388275,1,4095,1000.0,0.255315,AxLab,870	406.388275	1	4095	1000.0	0.255315	AxLab
2026-03-19T15:38:29.131+00:00,885,410.832344,1,4095,1000.0,0.260429,AxLab,885	410.832344	1	4095	1000.0	0.260429	AxLab
2026-03-19T15:38:31.783+00:00,891,413.484958,1,4095,1000.0,0.262517,AxLab,891	413.484958	1	4095	1000.0	0.262517	AxLab
2026-03-19T15:38:35.113+00:00,900,416.814635,1,4095,1000.0,0.265582,AxLab,900	416.814635	1	4095	1000.0	0.265582	AxLab
2026-03-19T15:38:40.160+00:00,911,421.860928,1,4095,1000.0,0.269315,AxLab,911	421.860928	1	4095	1000.0	0.269315	AxLab
2026-03-19T15:38:41.310+00:00,912,423.006145,1,4095,1000.0,0.269673,AxLab,912	423.006145	1	4095	1000.0	0.269673	AxLab
2026-03-19T15:38:43.376+00:00,914,425.074204,1,4095,1000.0,0.270359,AxLab,914	425.074204	1	4095	1000.0	0.270359	AxLab
2026-03-19T15:38:45.763+00:00,922,427.462625,1,4095,1000.0,0.273101,AxLab,922	427.462625	1	4095	1000.0	0.273101	AxLab
2026-03-19T15:38:46.313+00:00,924,428.013384,1,4095,1000.0,0.273801,AxLab,924	428.013384	1	4095	1000.0	0.273801	AxLab
2026-03-19T15:38:49.449+00:00,936,431.149248,1,4095,1000.0,0.277821,AxLab,936	431.149248	1	4095	1000.0	0.277821	AxLab
2026-03-19T15:38:53.024+00:00,944,434.724068,1,4095,1000.0,0.280523,AxLab,944	434.724068	1	4095	1000.0	0.280523	AxLab
2026-03-19T15:38:56.190+00:00,953,437.893864,1,4095,1000.0,0.283662,AxLab,953	437.893864	1	4095	1000.0	0.283662	AxLab
2026-03-19T15:38:57.290+00:00,959,438.990708,1,4095,1000.0,0.285679,AxLab,959	438.990708	1	4095	1000.0	0.285679	AxLab
2026-03-19T15:38:57.769+00:00,960,439.47249,1,4095,1000.0,0.286137,AxLab,960	439.472490	1	4095	1000.0	0.286137	AxLab
2026-03-19T15:39:00.150+00:00,962,441.847806,1,4095,1000.0,0.286826,AxLab,962	441.847806	1	4095	1000.0	0.286826	AxLab
2026-03-19T15:39:01.269+00:00,963,442.965894,1,4095,1000.0,0.287186,AxLab,963	442.965894	1	4095	1000.0	0.287186	AxLab
2026-03-19T15:39:01.753+00:00,964,443.454062,1,4095,1000.0,0.287549,AxLab,964	443.454062	1	4095	1000.0	0.287549	AxLab
2026-03-19T15:39:13.717+00:00,992,455.416833,1,4095,1000.0,0.29712,AxLab,992	455.416833	1	4095	1000.0	0.297120	AxLab
2026-03-19T15:39:27.779+00:00,1017,469.481522,1,4095,1000.0,0.305632,AxLab,1017	469.481522	1	4095	1000.0	0.305632	AxLab
2026-03-19T15:39:31.881+00:00,1032,473.583275,1,4095,1000.0,0.310746,AxLab,1032	473.583275	1	4095	1000.0	0.310746	AxLab
2026-03-19T15:39:32.105+00:00,1033,473.804002,1,4095,1000.0,0.311105,AxLab,1033	473.804002	1	4095	1000.0	0.311105	AxLab
2026-03-19T15:39:34.340+00:00,1042,476.042568,1,4095,1000.0,0.314321,AxLab,1042	476.042568	1	4095	1000.0	0.314321	AxLab
2026-03-19T15:39:48.993+00:00,1078,490.695507,1,4095,1000.0,0.326458,AxLab,1078	490.695507	1	4095	1000.0	0.326458	AxLab
2026-03-19T15:39:54.091+00:00,1086,495.799769,1,4095,1000.0,0.329231,AxLab,1086	495.799769	1	4095	1000.0	0.329231	AxLab
2026-03-19T15:39:58.816+00:00,1094,500.518297,1,4095,1000.0,0.331942,AxLab,1094	500.518297	1	4095	1000.0	0.331942	AxLab
2026-03-19T15:40:01.432+00:00,1105,503.132306,1,4095,1000.0,0.335801,AxLab,1105	503.132306	1	4095	1000.0	0.335801	AxLab
2026-03-19T15:40:06.362+00:00,1114,508.067714,1,4095,1000.0,0.33883,AxLab,1114	508.067714	1	4095	1000.0	0.338830	AxLab
2026-03-19T15:40:08.159+00:00,1117,509.867358,1,4095,1000.0,0.339864,AxLab,1117	509.867358	1	4095	1000.0	0.339864	AxLab
2026-03-19T15:40:12.881+00:00,1122,514.59114,1,4095,1000.0,0.341579,AxLab,1122	514.591140	1	4095	1000.0	0.341579	AxLab
2026-03-19T15:40:15.259+00:00,1128,516.965044,1,4095,1000.0,0.343643,AxLab,1128	516.965044	1	4095	1000.0	0.343643	AxLab
2026-03-19T15:40:16.821+00:00,1131,518.52239,1,4095,1000.0,0.344677,AxLab,1131	518.522390	1	4095	1000.0	0.344677	AxLab
2026-03-19T15:40:17.183+00:00,1132,518.886582,1,4095,1000.0,0.345038,AxLab,1132	518.886582	1	4095	1000.0	0.345038	AxLab
2026-03-19T15:40:19.773+00:00,1136,521.479963,1,4095,1000.0,0.346442,AxLab,1136	521.479963	1	4095	1000.0	0.346442	AxLab
2026-03-19T15:40:20.627+00:00,1137,522.334942,1,4095,1000.0,0.346806,AxLab,1137	522.334942	1	4095	1000.0	0.346806	AxLab
2026-03-19T15:40:22.954+00:00,1147,524.659421,1,4095,1000.0,0.350187,AxLab,1147	524.659421	1	4095	1000.0	0.350187	AxLab
2026-03-19T15:40:23.169+00:00,1148,524.877563,1,4095,1000.0,0.350545,AxLab,1148	524.877563	1	4095	1000.0	0.350545	AxLab
2026-03-19T15:40:23.865+00:00,1155,525.57241,1,4095,1000.0,0.352841,AxLab,1155	525.572410	1	4095	1000.0	0.352841	AxLab
2026-03-19T15:40:30.576+00:00,1169,532.28439,1,4095,1000.0,0.357596,AxLab,1169	532.284390	1	4095	1000.0	0.357596	AxLab
2026-03-19T15:40:30.589+00:00,1171,532.294988,1,4095,1000.0,0.358253,AxLab,1171	532.294988	1	4095	1000.0	0.358253	AxLab
2026-03-19T15:40:43.486+00:00,1197,545.194871,1,4095,1000.0,0.367084,AxLab,1197	545.194871	1	4095	1000.0	0.367084	AxLab
2026-03-19T15:40:48.913+00:00,1209,550.620347,1,4095,1000.0,0.371242,AxLab,1209	550.620347	1	4095	1000.0	0.371242	AxLab
2026-03-19T15:40:54.973+00:00,1227,556.681536,1,4095,1000.0,0.377428,AxLab,1227	556.681536	1	4095	1000.0	0.377428	AxLab
2026-03-19T15:40:57.155+00:00,1233,558.862898,1,4095,1000.0,0.379485,AxLab,1233	558.862898	1	4095	1000.0	0.379485	AxLab
2026-03-19T15:41:00.580+00:00,1242,562.284131,1,4095,1000.0,0.382519,AxLab,1242	562.284131	1	4095	1000.0	0.382519	AxLab
2026-03-19T15:41:05.659+00:00,1256,567.368971,1,4095,1000.0,0.387262,AxLab,1256	567.368971	1	4095	1000.0	0.387262	AxLab
2026-03-19T15:41:06.148+00:00,1258,567.857456,1,4095,1000.0,0.387962,AxLab,1258	567.857456	1	4095	1000.0	0.387962	AxLab
2026-03-19T15:41:07.192+00:00,1260,568.904014,1,4095,1000.0,0.388677,AxLab,1260	568.904014	1	4095	1000.0	0.388677	AxLab
2026-03-19T15:41:08.433+00:00,1263,570.141886,1,4095,1000.0,0.38971,AxLab,1263	570.141886	1	4095	1000.0	0.389710	AxLab
2026-03-19T15:41:16.694+00:00,1282,578.404421,1,4095,1000.0,0.396099,AxLab,1282	578.404421	1	4095	1000.0	0.396099	AxLab
2026-03-19T15:41:16.769+00:00,1283,578.482039,1,4095,1000.0,0.396452,AxLab,1283	578.482039	1	4095	1000.0	0.396452	AxLab
2026-03-19T15:41:24.879+00:00,1301,586.588303,1,4095,1000.0,0.402583,AxLab,1301	586.588303	1	4095	1000.0	0.402583	AxLab
2026-03-19T15:41:33.486+00:00,1323,595.198841,1,4095,1000.0,0.409941,AxLab,1323	595.198841	1	4095	1000.0	0.409941	AxLab
2026-03-19T15:41:54.205+00:00,1360,615.911248,1,4095,1000.0,0.422582,AxLab,1360	615.911248	1	4095	1000.0	0.422582	AxLab
2026-03-19T15:41:58.839+00:00,1371,620.550944,1,4095,1000.0,0.426368,AxLab,1371	620.550944	1	4095	1000.0	0.426368	AxLab
2026-03-19T15:42:01.070+00:00,1375,622.776708,1,4095,1000.0,0.427736,AxLab,1375	622.776708	1	4095	1000.0	0.427736	AxLab
2026-03-19T15:42:01.126+00:00,1376,622.838422,1,4095,1000.0,0.428092,AxLab,1376	622.838422	1	4095	1000.0	0.428092	AxLab
2026-03-19T15:42:02.268+00:00,1379,623.981958,1,4095,1000.0,0.429139,AxLab,1379	623.981958	1	4095	1000.0	0.429139	AxLab
2026-03-19T15:42:03.961+00:00,1383,625.666365,1,4095,1000.0,0.430625,AxLab,1383	625.666365	1	4095	1000.0	0.430625	AxLab
2026-03-19T15:42:05.164+00:00,1388,626.876421,1,4095,1000.0,0.432326,AxLab,1388	626.876421	1	4095	1000.0	0.432326	AxLab
2026-03-19T15:42:06.861+00:00,1393,628.569358,1,4095,1000.0,0.434106,AxLab,1393	628.569358	1	4095	1000.0	0.434106	AxLab
2026-03-19T15:42:07.879+00:00,1396,629.588383,1,4095,1000.0,0.43528,AxLab,1396	629.588383	1	4095	1000.0	0.435280	AxLab
2026-03-19T15:42:17.460+00:00,1420,639.174322,1,4095,1000.0,0.443379,AxLab,1420	639.174322	1	4095	1000.0	0.443379	AxLab
2026-03-19T15:42:20.071+00:00,1424,641.778718,1,4095,1000.0,0.444751,AxLab,1424	641.778718	1	4095	1000.0	0.444751	AxLab
2026-03-19T15:42:29.536+00:00,1450,651.250966,1,4095,1000.0,0.453603,AxLab,1450	651.250966	1	4095	1000.0	0.453603	AxLab
2026-03-19T15:42:30.553+00:00,1453,652.261511,1,4095,1000.0,0.454626,AxLab,1453	652.261511	1	4095	1000.0	0.454626	AxLab
2026-03-19T15:42:30.650+00:00,1454,652.357302,1,4095,1000.0,0.454996,AxLab,1454	652.357302	1	4095	1000.0	0.454996	AxLab
2026-03-19T15:42:33.037+00:00,1457,654.746313,1,4095,1000.0,0.45603,AxLab,1457	654.746313	1	4095	1000.0	0.456030	AxLab
2026-03-19T15:42:34.944+00:00,1461,656.654933,1,4095,1000.0,0.457392,AxLab,1461	656.654933	1	4095	1000.0	0.457392	AxLab
2026-03-19T15:42:39.836+00:00,1467,661.547601,1,4095,1000.0,0.459435,AxLab,1467	661.547601	1	4095	1000.0	0.459435	AxLab
2026-03-19T15:42:40.223+00:00,1468,661.938453,1,4095,1000.0,0.459797,AxLab,1468	661.938453	1	4095	1000.0	0.459797	AxLab
2026-03-19T15:42:52.032+00:00,1488,673.747592,1,4095,1000.0,0.466624,AxLab,1488	673.747592	1	4095	1000.0	0.466624	AxLab
2026-03-19T15:42:59.986+00:00,1505,681.697402,1,4095,1000.0,0.472551,AxLab,1505	681.697402	1	4095	1000.0	0.472551	AxLab
2026-03-19T15:43:01.213+00:00,1508,682.92027,1,4095,1000.0,0.473608,AxLab,1508	682.920270	1	4095	1000.0	0.473608	AxLab
2026-03-19T15:43:03.735+00:00,1517,685.451587,1,4095,1000.0,0.476634,AxLab,1517	685.451587	1	4095	1000.0	0.476634	AxLab
2026-03-19T15:43:16.161+00:00,1545,697.874419,1,4095,1000.0,0.486059,AxLab,1545	697.874419	1	4095	1000.0	0.486059	AxLab
2026-03-19T15:43:30.394+00:00,1575,712.111059,1,4095,1000.0,0.496154,AxLab,1575	712.111059	1	4095	1000.0	0.496154	AxLab
2026-03-19T15:43:34.072+00:00,1588,715.785072,1,4095,1000.0,0.500679,AxLab,1588	715.785072	1	4095	1000.0	0.500679	AxLab
2026-03-19T15:43:48.078+00:00,1621,729.79275,1,4095,1000.0,0.511814,AxLab,1621	729.792750	1	4095	1000.0	0.511814	AxLab
2026-03-19T15:44:03.451+00:00,1646,745.164499,1,4095,1000.0,0.520254,AxLab,1646	745.164499	1	4095	1000.0	0.520254	AxLab
2026-03-19T15:44:07.592+00:00,1653,749.307669,1,4095,1000.0,0.52267,AxLab,1653	749.307669	1	4095	1000.0	0.522670	AxLab
2026-03-19T15:44:12.973+00:00,1671,754.693017,1,4095,1000.0,0.528805,AxLab,1671	754.693017	1	4095	1000.0	0.528805	AxLab
2026-03-19T15:44:17.979+00:00,1686,759.694494,1,4095,1000.0,0.533897,AxLab,1686	759.694494	1	4095	1000.0	0.533897	AxLab
2026-03-19T15:44:18.853+00:00,1688,760.567385,1,4095,1000.0,0.534598,AxLab,1688	760.567385	1	4095	1000.0	0.534598	AxLab
2026-03-19T15:44:28.684+00:00,1713,770.402438,1,4095,1000.0,0.54304,AxLab,1713	770.402438	1	4095	1000.0	0.543040	AxLab
2026-03-19T15:44:31.926+00:00,1719,773.643859,1,4095,1000.0,0.545119,AxLab,1719	773.643859	1	4095	1000.0	0.545119	AxLab
2026-03-19T15:44:34.797+00:00,1724,776.501388,1,4095,1000.0,0.546987,AxLab,1724	776.501388	1	4095	1000.0	0.546987	AxLab
2026-03-19T15:44:35.055+00:00,1725,776.774865,1,4095,1000.0,0.547335,AxLab,1725	776.774865	1	4095	1000.0	0.547335	AxLab
2026-03-19T15:44:36.487+00:00,1730,778.207412,1,4095,1000.0,0.549036,AxLab,1730	778.207412	1	4095	1000.0	0.549036	AxLab
2026-03-19T15:44:38.876+00:00,1736,780.591846,1,4095,1000.0,0.551125,AxLab,1736	780.591846	1	4095	1000.0	0.551125	AxLab
2026-03-19T15:44:39.957+00:00,1739,781.674179,1,4095,1000.0,0.552156,AxLab,1739	781.674179	1	4095	1000.0	0.552156	AxLab
2026-03-19T15:44:41.314+00:00,1741,783.027375,1,4095,1000.0,0.552843,AxLab,1741	783.027375	1	4095	1000.0	0.552843	AxLab
2026-03-19T15:44:42.677+00:00,1745,784.398446,1,4095,1000.0,0.554196,AxLab,1745	784.398446	1	4095	1000.0	0.554196	AxLab
2026-03-19T15:44:43.642+00:00,1748,785.362068,1,4095,1000.0,0.555215,AxLab,1748	785.362068	1	4095	1000.0	0.555215	AxLab
2026-03-19T15:44:57.987+00:00,1777,799.699788,1,4095,1000.0,0.565038,AxLab,1777	799.699788	1	4095	1000.0	0.565038	AxLab
2026-03-19T15:45:05.802+00:00,1788,807.516295,1,4095,1000.0,0.568727,AxLab,1788	807.516295	1	4095	1000.0	0.568727	AxLab
2026-03-19T15:45:07.685+00:00,1792,809.400112,1,4095,1000.0,0.570114,AxLab,1792	809.400112	1	4095	1000.0	0.570114	AxLab
2026-03-19T15:45:11.037+00:00,1799,812.752764,1,4095,1000.0,0.572472,AxLab,1799	812.752764	1	4095	1000.0	0.572472	AxLab
2026-03-19T15:45:11.931+00:00,1800,813.644748,1,4095,1000.0,0.572853,AxLab,1800	813.644748	1	4095	1000.0	0.572853	AxLab
2026-03-19T15:45:17.680+00:00,1816,819.394667,1,4095,1000.0,0.578095,AxLab,1816	819.394667	1	4095	1000.0	0.578095	AxLab
2026-03-19T15:45:19.004+00:00,1819,820.724979,1,4095,1000.0,0.579115,AxLab,1819	820.724979	1	4095	1000.0	0.579115	AxLab
2026-03-19T15:45:22.726+00:00,1829,824.443665,1,4095,1000.0,0.58247,AxLab,1829	824.443665	1	4095	1000.0	0.582470	AxLab
2026-03-19T15:45:23.678+00:00,1832,825.394736,1,4095,1000.0,0.58354,AxLab,1832	825.394736	1	4095	1000.0	0.583540	AxLab
2026-03-19T15:45:24.696+00:00,1835,826.41361,1,4095,1000.0,0.584568,AxLab,1835	826.413610	1	4095	1000.0	0.584568	AxLab
2026-03-19T15:45:27.111+00:00,1843,828.825863,1,4095,1000.0,0.587302,AxLab,1843	828.825863	1	4095	1000.0	0.587302	AxLab
2026-03-19T15:45:34.359+00:00,1854,836.073189,1,4095,1000.0,0.59104,AxLab,1854	836.073189	1	4095	1000.0	0.591040	AxLab
2026-03-19T15:45:34.623+00:00,1855,836.343412,1,4095,1000.0,0.591402,AxLab,1855	836.343412	1	4095	1000.0	0.591402	AxLab
2026-03-19T15:45:45.562+00:00,1881,847.278579,1,4095,1000.0,0.600581,AxLab,1881	847.278579	1	4095	1000.0	0.600581	AxLab
2026-03-19T15:45:51.964+00:00,1892,853.680417,1,4095,1000.0,0.60432,AxLab,1892	853.680417	1	4095	1000.0	0.604320	AxLab
2026-03-19T15:45:52.127+00:00,1894,853.842776,1,4095,1000.0,0.605014,AxLab,1894	853.842776	1	4095	1000.0	0.605014	AxLab
2026-03-19T15:45:56.112+00:00,1904,857.828341,1,4095,1000.0,0.608493,AxLab,1904	857.828341	1	4095	1000.0	0.608493	AxLab
2026-03-19T15:46:08.064+00:00,1935,869.788137,1,4095,1000.0,0.618941,AxLab,1935	869.788137	1	4095	1000.0	0.618941	AxLab
2026-03-19T15:46:17.261+00:00,1951,878.98257,1,4095,1000.0,0.624357,AxLab,1951	878.982570	1	4095	1000.0	0.624357	AxLab
2026-03-19T15:46:25.129+00:00,1970,886.850902,1,4095,1000.0,0.630945,AxLab,1970	886.850902	1	4095	1000.0	0.630945	AxLab
2026-03-19T15:46:26.174+00:00,1972,887.898287,1,4095,1000.0,0.631703,AxLab,1972	887.898287	1	4095	1000.0	0.631703	AxLab
2026-03-19T15:46:42.702+00:00,2002,904.426787,1,4095,1000.0,0.641888,AxLab,2002	904.426787	1	4095	1000.0	0.641888	AxLab
2026-03-19T15:46:47.817+00:00,2009,909.533968,1,4095,1000.0,0.64425,AxLab,2009	909.533968	1	4095	1000.0	0.644250	AxLab
2026-03-19T15:46:55.733+00:00,2023,917.452775,1,4095,1000.0,0.648903,AxLab,2023	917.452775	1	4095	1000.0	0.648903	AxLab
2026-03-19T15:46:57.489+00:00,2025,919.205545,1,4095,1000.0,0.649614,AxLab,2025	919.205545	1	4095	1000.0	0.649614	AxLab
2026-03-19T15:46:57.711+00:00,2026,919.428457,1,4095,1000.0,0.650057,AxLab,2026	919.428457	1	4095	1000.0	0.650057	AxLab
2026-03-19T15:46:58.941+00:00,2028,920.662459,1,4095,1000.0,0.650753,AxLab,2028	920.662459	1	4095	1000.0	0.650753	AxLab
2026-03-19T15:47:08.145+00:00,2044,929.870791,1,4095,1000.0,0.656116,AxLab,2044	929.870791	1	4095	1000.0	0.656116	AxLab
2026-03-19T15:47:09.831+00:00,2051,931.548963,1,4095,1000.0,0.658501,AxLab,2051	931.548963	1	4095	1000.0	0.658501	AxLab
2026-03-19T15:47:17.989+00:00,2064,939.714098,1,4095,1000.0,0.662896,AxLab,2064	939.714098	1	4095	1000.0	0.662896	AxLab
2026-03-19T15:47:19.158+00:00,2066,940.881096,1,4095,1000.0,0.663591,AxLab,2066	940.881096	1	4095	1000.0	0.663591	AxLab
2026-03-19T15:47:21.756+00:00,2076,943.479049,1,4095,1000.0,0.667104,AxLab,2076	943.479049	1	4095	1000.0	0.667104	AxLab
2026-03-19T15:47:23.359+00:00,2082,945.081734,1,4095,1000.0,0.669189,AxLab,2082	945.081734	1	4095	1000.0	0.669189	AxLab
2026-03-19T15:47:26.234+00:00,2090,947.956134,1,4095,1000.0,0.671852,AxLab,2090	947.956134	1	4095	1000.0	0.671852	AxLab
2026-03-19T15:47:30.289+00:00,2098,952.015928,1,4095,1000.0,0.674478,AxLab,2098	952.015928	1	4095	1000.0	0.674478	AxLab
2026-03-19T15:47:39.863+00:00,2121,961.585666,1,4095,1000.0,0.682247,AxLab,2121	961.585666	1	4095	1000.0	0.682247	AxLab
2026-03-19T15:47:42.679+00:00,2128,964.401918,1,4095,1000.0,0.684576,AxLab,2128	964.401918	1	4095	1000.0	0.684576	AxLab
2026-03-19T15:47:47.078+00:00,2138,968.805545,1,4095,1000.0,0.687934,AxLab,2138	968.805545	1	4095	1000.0	0.687934	AxLab
2026-03-19T15:47:48.351+00:00,2140,970.076956,1,4095,1000.0,0.688623,AxLab,2140	970.076956	1	4095	1000.0	0.688623	AxLab
