window_start_utc,window_end_utc,n_samples,bmp_tempC_mean,bmp_pressurePa_mean,bmp_altitudeM_est_mean,euler_heading_deg_mean,euler_roll_deg_mean,euler_pitch_deg_mean,quat_w_mean,quat_x_mean,quat_y_mean,quat_z_mean,accel_x_mps2_mean,accel_y_mps2_mean,accel_z_mps2_mean,linacc_x_mps2_mean,linacc_y_mps2_mean,linacc_z_mps2_mean,gravity_x_mps2_mean,gravity_y_mps2_mean,gravity_z_mps2_mean,gyro_x_rads_mean,gyro_y_rads_mean,gyro_z_rads_mean,mag_x_uT_mean,mag_y_uT_mean,mag_z_uT_mean,calib_sys_mode,calib_gyro_mode,calib_accel_mode,calib_mag_mode
2026-03-19T15:44:16.088+00:00,2026-03-19T15:45:17.073+00:00,61,21.6263,102498.80,-97.1373,0.000000,3.562500,-1.193648,0.999451,0.009338,-0.031604,0.000000,0.584500,0.166667,9.469000,-0.025085,-0.006102,-0.303898,0.610000,0.180000,9.780000,0.000340,-0.002325,0.000054,26.635246,7.383197,-46.403689,2,3,0,0
2026-03-19T15:45:17.087+00:00,2026-03-19T15:46:18.072+00:00,61,21.7358,102496.31,-97.0966,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031692,0.000000,0.582333,0.168000,9.469500,-0.025893,-0.007500,-0.306786,0.610000,0.180000,9.780000,-0.000107,-0.000036,0.000268,26.719262,7.433402,-46.352459,2,3,0,0
2026-03-19T15:46:18.084+00:00,2026-03-19T15:47:19.073+00:00,61,21.8430,102495.38,-97.0717,0.000000,3.562500,-1.193648,0.999451,0.009338,-0.031555,0.000000,0.583158,0.169825,9.469123,-0.026393,-0.007705,-0.306557,0.610000,0.180000,9.780000,0.000125,0.000036,0.000429,26.725410,7.631148,-12.862705,2,3,0,0
2026-03-19T15:47:19.087+00:00,2026-03-19T15:48:20.073+00:00,61,21.9509,102493.35,-96.8439,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031555,0.000000,0.583115,0.168361,9.466393,-0.026552,-0.005862,-0.305172,0.610000,0.180000,9.780000,-0.000054,0.000179,0.000161,26.641393,7.442623,-46.560451,2,3,0,0
2026-03-19T15:48:20.088+00:00,2026-03-19T15:49:21.074+00:00,61,22.0476,102491.74,-96.7309,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031156,-0.000001,0.581579,0.165965,9.470175,-0.027869,-0.007705,-0.305082,0.610000,0.180000,4.226102,-0.000161,-0.002504,-0.000215,26.683402,7.443648,-46.427254,2,3,0,0
2026-03-19T15:49:21.088+00:00,2026-03-19T15:50:22.085+00:00,61,22.1457,102490.37,-96.6538,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031555,0.000000,0.580678,0.164576,9.466441,-0.027541,-0.006721,-0.327377,0.610000,0.180000,9.780000,0.000000,-0.000197,0.000089,26.594262,7.500000,-46.473361,2,3,0,0
2026-03-19T15:50:22.098+00:00,2026-03-19T15:51:23.075+00:00,61,22.2461,102490.97,-96.6179,0.000000,3.562500,-1.198093,0.999451,0.009338,-0.031555,0.000142,0.580508,0.166102,9.467458,-0.027627,-0.006949,-0.309153,0.610000,0.180000,9.780000,0.000250,0.000322,0.000054,26.700820,7.667008,-46.439549,2,3,0,0
2026-03-19T15:51:23.089+00:00,2026-03-19T15:52:24.073+00:00,61,22.3387,102487.97,-96.3093,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031555,0.000000,0.580847,0.167627,9.445254,-0.028103,-0.007069,-0.306552,0.610000,0.180000,9.780000,-0.000161,-0.000322,-0.000018,26.861680,7.603484,20.789959,2,3,0,0
2026-03-19T15:52:24.089+00:00,2026-03-19T15:53:25.075+00:00,61,22.4266,102484.95,-96.1869,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031555,0.000130,0.579016,0.166230,9.288197,-0.028644,-0.008644,-0.304576,0.610000,0.180000,9.780000,-0.000125,0.000072,0.000340,26.849385,7.685451,-46.223361,2,3,0,0
2026-03-19T15:53:25.089+00:00,2026-03-19T15:54:26.076+00:00,61,22.5119,102482.86,-96.0435,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031555,0.000000,0.578545,0.165818,9.474545,-0.030500,-0.008667,-0.323667,0.610000,0.180000,9.780000,0.000036,0.000215,0.000197,26.870902,7.480533,-46.445697,2,3,0,0
2026-03-19T15:54:26.090+00:00,2026-03-19T15:55:27.076+00:00,61,22.6000,102481.00,-95.8407,0.000000,3.562500,-1.062500,0.999451,0.009338,-0.031555,0.000000,0.579667,0.164167,9.430000,-0.028167,-0.007833,-0.303667,0.610000,0.180000,9.780000,0.000107,-0.000018,0.000054,26.877049,7.537910,-12.854508,0,3,0,0
2026-03-19T15:55:27.090+00:00,2026-03-19T15:56:28.074+00:00,61,22.6883,102478.95,-95.6814,0.000000,3.562500,-1.062500,0.999451,0.009181,-0.031555,0.000000,0.580517,0.166724,9.469655,-0.026552,0.014828,-0.303276,0.610000,0.176833,9.616833,-0.000018,-0.000018,-0.000161,26.591189,7.585041,-46.402664,2,3,0,0
2026-03-19T15:56:28.088+00:00,2026-03-19T15:57:29.074+00:00,61,22.7737,102478.82,-95.6918,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031555,0.000000,0.579831,0.164576,9.466949,-0.025085,-0.007797,-0.304237,0.610000,0.180000,9.780000,0.000107,0.002307,0.000197,26.865779,7.493852,-46.438525,2,3,0,0
2026-03-19T15:57:29.089+00:00,2026-03-19T15:58:30.074+00:00,61,22.8616,102477.48,-95.4858,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031555,0.000000,0.577931,0.164828,9.475345,-0.026379,-0.007241,-0.299655,0.610000,0.176780,9.614068,0.000036,-0.000036,-0.000179,26.965164,-26.051230,-46.277664,2,3,0,0
2026-03-19T15:58:30.088+00:00,2026-03-19T15:59:31.071+00:00,61,22.9337,102475.33,-95.4107,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031555,0.000000,0.577797,0.165254,9.473729,-0.027049,-0.008525,-0.300820,0.610000,0.180000,9.780000,0.000179,0.000304,0.000232,26.785861,7.557377,-46.289959,2,3,0,0
2026-03-19T15:59:31.086+00:00,2026-03-19T16:00:32.078+00:00,61,23.0069,102473.53,-95.2347,0.000000,3.562500,-1.062500,0.966664,0.009277,-0.031555,0.000128,0.576780,0.164237,9.471864,-0.028103,-0.007759,-0.325517,0.610000,0.180000,9.780000,-0.000089,0.000054,0.000250,26.860656,-26.207992,-46.346311,2,3,0,0
2026-03-19T16:00:32.093+00:00,2026-03-19T16:01:33.075+00:00,61,23.0844,102472.92,-95.2065,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031555,0.000000,0.576000,0.165667,9.471667,-0.027000,-0.006500,-0.303333,0.610000,0.180000,9.780000,0.000018,0.000411,-0.000072,26.903689,7.478484,-46.412910,0,3,0,0
2026-03-19T16:01:33.089+00:00,2026-03-19T16:02:34.076+00:00,61,23.1489,102469.17,-94.8634,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031555,0.000000,0.575902,0.166557,9.473770,-0.028333,-0.005333,-0.301833,0.610000,0.180000,9.780000,-0.000036,-0.000018,0.000268,26.815574,7.344262,-46.369877,0,3,0,0
2026-03-19T16:02:34.090+00:00,2026-03-19T16:03:35.075+00:00,61,23.2055,102468.78,-94.8760,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031555,0.000000,0.576667,0.164500,9.472167,-0.028500,0.014833,-0.303667,0.610000,0.180000,9.780000,0.000286,-0.000179,0.000089,26.845287,7.542008,-46.320697,2,3,0,0
2026-03-19T16:03:35.089+00:00,2026-03-19T16:04:36.077+00:00,61,23.2547,102468.29,-94.7983,0.000000,3.562500,-1.195833,0.999451,0.009277,-0.031555,0.000000,0.576557,0.165410,9.475574,-0.029508,-0.006066,-0.301803,0.610000,0.180000,9.780000,0.000197,-0.002504,0.000232,26.729508,7.617828,-46.195697,2,3,0,0
2026-03-19T16:04:36.091+00:00,2026-03-19T16:05:37.076+00:00,61,23.2992,102467.99,-94.8751,0.000000,3.562500,-1.198093,0.999451,0.009277,-0.031555,0.000000,0.574098,0.161967,9.470328,-0.032667,-0.008500,-0.303833,0.610000,0.180000,9.780000,-0.000036,0.002450,0.000161,26.923156,7.618852,-46.327869,2,3,0,0
2026-03-19T16:05:37.090+00:00,2026-03-19T16:06:38.070+00:00,61,23.3428,102469.68,-94.9914,0.000000,3.562500,-1.193648,0.999451,0.009017,-0.031555,0.000000,0.575574,0.165246,9.473770,-0.029310,-0.005862,-0.302241,0.610000,0.180000,9.780000,-0.000107,0.000250,0.002325,26.956967,7.440574,-46.401639,0,3,0,0
2026-03-19T16:06:38.084+00:00,2026-03-19T16:07:39.074+00:00,61,23.3798,102468.49,-94.8931,0.000000,3.562500,-1.062500,0.999451,0.009149,-0.031513,0.000000,0.575424,0.165085,9.472712,-0.029667,-0.006500,-0.302500,0.610000,0.180000,9.780000,-0.000161,-0.000268,0.000018,26.801230,7.542008,-46.444672,0,3,0,0
2026-03-19T16:07:39.088+00:00,2026-03-19T16:08:40.080+00:00,61,23.4156,102466.49,-94.6791,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031494,0.000274,0.576667,0.164167,9.449667,-0.029672,0.013443,-0.304098,0.610000,0.180000,9.780000,0.000018,0.000286,0.000125,26.771516,7.627049,-46.265369,0,3,0,0
2026-03-19T16:08:40.094+00:00,2026-03-19T16:09:41.072+00:00,61,23.4536,102465.34,-94.5696,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031494,0.000000,0.576557,0.165246,9.473607,-0.028197,-0.006721,-0.304262,0.610000,0.180000,9.780000,0.000125,0.000072,-0.000018,26.886270,7.303279,-46.524590,2,3,0,0
2026-03-19T16:09:41.086+00:00,2026-03-19T16:10:42.075+00:00,61,23.4897,102463.47,-94.4074,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031484,0.000130,0.574918,0.161967,9.451639,-0.030164,-0.008852,-0.306721,0.610000,0.180000,9.780000,0.000340,-0.000179,0.000393,26.964139,7.300205,-46.442623,2,3,0,0
2026-03-19T16:10:42.098+00:00,2026-03-19T16:11:43.075+00:00,61,23.5107,102462.11,-94.2761,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031566,0.000000,0.574333,0.162833,9.472500,-0.029508,-0.008852,-0.302623,0.610000,0.180000,9.758305,0.000393,-0.000036,0.000125,27.005123,7.489754,-12.934426,2,3,0,0
2026-03-19T16:11:43.089+00:00,2026-03-19T16:12:44.076+00:00,61,23.5322,102459.29,-93.9787,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031433,0.000000,0.573279,0.163770,9.473115,-0.030167,-0.007833,-0.304333,0.610000,0.180000,4.324262,0.000250,-0.000000,0.000125,27.093238,7.387295,-46.530738,2,3,0,0
2026-03-19T16:12:44.089+00:00,2026-03-19T16:13:45.075+00:00,61,23.5653,102455.79,-93.5820,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031433,0.000000,0.573279,0.165246,9.472131,-0.030492,-0.007377,-0.300492,0.610000,0.180000,9.780000,0.000125,-0.000054,-0.000107,26.928279,7.424180,-46.456967,2,3,0,0
2026-03-19T16:13:45.088+00:00,2026-03-19T16:14:46.076+00:00,61,23.6013,102451.84,-93.3606,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031433,0.000000,0.571639,0.167213,9.472951,-0.033333,-0.005833,-0.303500,0.610000,0.180000,9.780000,-0.000054,-0.000286,0.000036,26.990779,7.467213,-46.426230,2,3,0,0
2026-03-19T16:14:46.090+00:00,2026-03-19T16:15:47.075+00:00,61,23.6343,102448.28,-93.0646,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031433,0.000000,0.574483,0.162931,9.471034,-0.028000,-0.007833,-0.304500,0.610000,0.180000,9.780000,-0.000072,-0.000519,0.000054,26.976434,7.479508,-46.531762,2,3,0,0
2026-03-19T16:15:47.089+00:00,2026-03-19T16:16:48.073+00:00,61,23.6680,102446.31,-92.9277,0.000000,3.562500,-1.193648,0.999451,0.009149,-0.031433,0.000000,0.575254,0.165763,9.472542,-0.033500,-0.006667,-0.304000,0.610000,0.180000,4.226102,0.000161,0.000072,0.000143,27.004098,7.476434,-46.376025,2,3,0,0
2026-03-19T16:16:48.087+00:00,2026-03-19T16:17:49.076+00:00,61,23.6979,102446.84,-93.0664,0.000000,3.562500,-1.062500,0.999451,0.009277,-0.031563,0.000000,0.573559,0.168136,9.472712,-0.029836,-0.005082,-0.302787,0.610000,0.180000,9.780000,0.000054,0.000250,0.000197,27.045082,7.436475,-46.342213,2,3,0,0
2026-03-19T16:17:49.090+00:00,2026-03-19T16:18:50.076+00:00,61,23.7271,102448.16,-93.1600,336.336066,3.562500,-1.004098,0.999451,0.009220,-0.031376,0.000000,0.573051,0.163051,9.473898,-0.032951,-0.006885,-0.302459,0.610000,0.180000,9.780000,0.000054,-0.000072,0.000000,26.986680,7.397541,-46.395492,2,3,0,0
2026-03-19T16:18:50.090+00:00,2026-03-19T16:19:51.073+00:00,61,23.7555,102447.30,-93.0807,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000000,0.571333,0.167500,9.469500,-0.034167,-0.004667,-0.302833,0.610000,0.180000,4.408197,0.000161,0.000072,0.000054,27.065574,-26.028689,-46.294057,2,3,0,0
2026-03-19T16:19:51.087+00:00,2026-03-19T16:20:52.075+00:00,61,23.7911,102445.99,-92.9151,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000000,0.574000,0.164167,9.473167,-0.030000,-0.005902,-0.321311,0.610000,0.180000,9.780000,-0.000125,-0.000197,-0.000125,26.973361,7.513320,-46.313525,0,3,0,0
2026-03-19T16:20:52.088+00:00,2026-03-19T16:21:53.073+00:00,61,23.8348,102445.84,-92.9221,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000000,0.573167,0.165833,9.471833,-0.031803,-0.004754,-0.301967,0.610000,0.180000,9.780000,0.000036,0.000107,0.000018,27.110656,7.347336,-46.501025,2,3,0,0
2026-03-19T16:21:53.089+00:00,2026-03-19T16:22:54.073+00:00,61,23.8759,102446.01,-92.9280,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000000,0.572131,0.164262,9.450000,-0.035000,-0.007667,-0.303167,0.610000,0.180000,9.780000,-0.000268,-0.000089,0.000393,27.093238,7.482582,-46.326844,2,3,0,0
2026-03-19T16:22:54.087+00:00,2026-03-19T16:23:55.075+00:00,61,23.9152,102444.22,-92.8173,326.363730,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000000,0.573000,0.167000,9.470167,-0.034500,-0.007667,-0.304667,0.610000,0.180000,9.780000,-0.000197,-0.000179,0.000268,27.109631,7.598361,-46.338115,2,3,0,0
2026-03-19T16:23:55.089+00:00,2026-03-19T16:24:56.076+00:00,61,23.9552,102444.83,-92.8575,359.937500,3.562500,-1.131148,0.999451,0.009216,-0.031372,0.000000,0.574426,0.166393,9.477213,-0.031833,-0.007333,-0.294667,0.610000,0.180000,9.780000,0.000250,0.000286,0.000036,26.984631,7.312500,-46.586066,2,3,0,0
2026-03-19T16:24:56.090+00:00,2026-03-19T16:25:57.076+00:00,61,23.9919,102446.69,-93.0170,325.225636,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000000,0.571148,0.166885,9.469180,-0.033607,-0.003770,-0.325410,0.610000,0.180000,-0.963607,-0.000072,0.000072,0.000054,27.033811,7.470287,-46.494877,2,3,0,0
2026-03-19T16:25:57.090+00:00,2026-03-19T16:26:58.076+00:00,61,24.0275,102446.10,-93.0095,326.363730,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000128,0.572373,0.163559,9.472034,-0.034333,-0.006833,-0.299333,0.610000,0.180000,9.780000,0.000036,-0.000143,0.000232,27.031762,7.464139,-46.332992,0,3,0,0
2026-03-19T16:26:58.090+00:00,2026-03-19T16:27:59.076+00:00,61,24.0598,102446.35,-92.9733,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031372,0.000000,0.571639,0.167213,9.473279,-0.031967,-0.005902,-0.323770,0.610000,0.180000,4.408197,0.000018,-0.000161,0.000286,27.004098,7.446721,-46.380123,2,3,0,0
2026-03-19T16:27:59.090+00:00,2026-03-19T16:29:00.073+00:00,61,24.0871,102447.62,-93.0673,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031363,0.000000,0.570517,0.166207,9.472069,-0.032712,-0.005424,-0.304068,0.610000,0.180000,9.758667,-0.000250,-0.000554,0.000107,26.991803,7.505123,-12.853484,0,3,0,0
2026-03-19T16:29:00.086+00:00,2026-03-19T16:30:01.075+00:00,61,24.1135,102446.58,-93.0283,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031311,0.000142,0.573333,0.167167,9.474333,-0.027869,-0.006393,-0.296393,0.610000,0.180000,9.780000,0.000018,-0.000215,0.000304,27.027664,-26.110656,-46.577869,0,3,0,0
2026-03-19T16:30:01.089+00:00,2026-03-19T16:31:02.074+00:00,61,24.1420,102445.66,-92.9367,359.937500,3.562500,-1.000000,0.966117,0.008879,-0.030790,0.000129,0.571148,0.167705,9.471967,-0.028167,-0.005500,-0.300833,0.610000,0.180000,9.780000,-0.000268,0.000107,-0.000072,27.031762,-26.040984,-46.438525,2,3,0,0
2026-03-19T16:31:02.088+00:00,2026-03-19T16:32:03.073+00:00,61,24.1647,102442.43,-92.5984,325.804167,3.562500,-1.000000,0.999451,0.009088,-0.031311,0.000000,0.571967,0.166066,9.475082,-0.027869,-0.007869,-0.301803,0.610000,0.180000,4.226102,-0.000215,-0.000125,0.000232,26.951844,-25.972336,-46.344262,0,3,0,0
2026-03-19T16:32:03.087+00:00,2026-03-19T16:33:04.077+00:00,61,24.1881,102437.23,-92.1348,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031439,0.000000,0.571803,0.164098,9.473115,-0.028033,-0.005738,-0.304590,0.610000,0.180000,9.780000,0.000089,-0.000393,0.000125,26.926230,7.395492,-46.528689,2,3,0,0
2026-03-19T16:33:04.090+00:00,2026-03-19T16:34:05.078+00:00,61,24.2104,102431.72,-91.7520,359.937500,3.562500,-1.135593,0.999451,0.009216,-0.031311,0.000000,0.570820,0.164918,9.475574,-0.030492,0.015410,-0.302459,0.610000,0.180000,-0.963607,0.000018,0.000161,0.000036,26.893443,7.587090,-46.410861,0,3,0,0
2026-03-19T16:34:05.091+00:00,2026-03-19T16:35:06.075+00:00,61,24.2311,102429.10,-91.5109,325.804167,3.562500,-1.000000,0.999451,0.009082,-0.031311,0.000000,0.572167,0.162000,9.473333,-0.031000,-0.008833,-0.303000,0.610000,0.180000,9.780000,0.000340,-0.000036,0.000107,26.952869,7.502049,-46.497951,2,3,0,0
2026-03-19T16:35:06.089+00:00,2026-03-19T16:36:07.075+00:00,61,24.2544,102430.57,-91.6980,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031257,0.000000,0.571500,0.165500,9.474833,-0.030492,-0.006393,-0.301803,0.610000,0.180000,9.780000,0.000107,-0.000089,-0.000107,26.935451,7.596311,-12.857582,2,3,0,0
2026-03-19T16:36:07.097+00:00,2026-03-19T16:37:08.073+00:00,61,24.2659,102432.19,-91.8848,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031250,0.000000,0.572787,0.165410,9.474754,-0.028852,-0.006393,-0.302623,0.610000,0.180000,9.780000,-0.000036,-0.000465,0.000197,26.917008,-26.001025,-12.988730,0,3,0,0
2026-03-19T16:37:08.087+00:00,2026-03-19T16:38:09.075+00:00,61,24.2839,102430.44,-91.7939,359.937500,3.562500,-1.000000,0.999451,0.008956,-0.031250,0.000000,0.571667,0.164333,9.474667,-0.031311,-0.006885,-0.301967,0.610000,0.180000,9.780000,-0.000072,0.000447,0.000018,26.961066,7.539959,-46.411885,0,3,0,0
2026-03-19T16:38:09.088+00:00,2026-03-19T16:39:10.092+00:00,61,24.2985,102429.60,-91.7650,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031250,0.000000,0.572459,0.168361,9.471803,-0.028525,-0.005246,-0.302623,0.610000,0.180000,9.780000,-0.000197,-0.000089,0.000018,26.932377,-25.931352,-46.366803,2,3,0,0
2026-03-19T16:39:10.106+00:00,2026-03-19T16:40:11.074+00:00,61,24.3210,102429.95,-91.7044,359.937500,3.562500,-1.133333,0.999451,0.009216,-0.031225,0.000000,0.569167,0.166000,9.477167,-0.030500,-0.006167,-0.298667,0.610000,0.180000,9.780000,-0.000250,-0.000411,-0.000054,26.893443,7.658811,-46.237705,2,3,0,0
2026-03-19T16:40:11.088+00:00,2026-03-19T16:41:12.074+00:00,61,24.3378,102430.07,-91.6932,359.937500,3.562500,-1.000000,0.999451,0.009086,-0.031189,0.000000,0.569833,0.162500,9.474667,-0.030492,-0.007869,-0.300328,0.610000,0.180000,9.780000,0.000054,0.000197,0.000054,27.019467,7.569672,-46.420082,2,3,0,0
2026-03-19T16:41:12.088+00:00,2026-03-19T16:42:13.078+00:00,61,24.3540,102430.39,-91.7416,325.804167,3.562500,-1.000000,0.999451,0.009216,-0.031189,0.000000,0.569836,0.165738,9.475410,-0.030167,-0.006667,-0.302667,0.610000,0.180000,9.780000,0.000018,0.000000,-0.000000,26.797131,7.744877,-46.262295,2,3,0,0
2026-03-19T16:42:13.092+00:00,2026-03-19T16:43:14.073+00:00,61,24.3746,102430.60,-91.7729,359.937500,3.562500,-1.000000,0.966664,0.009216,-0.031189,0.000000,0.571500,0.165333,9.454333,-0.029167,0.015000,-0.322000,0.610000,0.180000,9.780000,-0.000215,-0.000268,0.000072,26.837090,7.601434,-46.355533,2,3,0,0
2026-03-19T16:43:14.087+00:00,2026-03-19T16:44:15.074+00:00,61,24.3959,102431.42,-91.7863,359.937500,3.562500,-1.000000,0.999451,0.009216,-0.031189,0.000000,0.571667,0.167500,9.473000,-0.029836,-0.006393,-0.306393,0.610000,0.180000,9.780000,0.000036,-0.000143,0.000089,26.883197,7.576844,-46.421107,2,3,0,0
2026-03-19T16:44:15.088+00:00,2026-03-19T16:45:16.077+00:00,61,24.4115,102431.25,-91.7506,359.937500,3.562500,-1.000000,0.999451,0.009216,0.001598,0.000000,0.568983,0.164576,9.475593,-0.030667,-0.008500,-0.299167,0.610000,0.180000,9.780000,0.000304,-0.000322,0.000286,26.905738,7.498975,-46.469262,2,3,0,0
2026-03-19T16:45:16.091+00:00,2026-03-19T16:46:17.073+00:00,61,24.4294,102431.57,-91.7574,359.937500,3.562500,-1.131148,0.966117,0.009216,-0.031189,0.000000,0.569833,0.166167,9.428500,-0.030984,-0.006066,-0.306066,0.610000,0.180000,9.780000,0.000018,0.000250,0.000358,26.840164,7.606557,-12.705943,2,3,0,0
2026-03-19T16:46:17.087+00:00,2026-03-19T16:47:18.073+00:00,61,24.4486,102430.76,-91.7176,359.937500,3.562500,-1.000000,0.965552,0.009216,-0.031189,0.000000,0.570492,0.163770,9.453115,-0.031333,-0.008000,-0.301667,0.610000,0.180000,4.297333,0.000215,0.000411,0.000286,26.915984,7.460041,-46.262295,2,3,0,0
2026-03-19T16:47:18.088+00:00,2026-03-19T16:48:19.085+00:00,61,24.4672,102428.85,-91.5238,326.363730,3.562500,-1.000000,0.999451,0.009216,-0.031189,0.000000,0.569167,0.166000,9.474833,-0.031311,-0.005410,-0.302623,0.610000,0.180000,9.758305,0.000089,0.002539,-0.000036,26.971311,7.398566,-46.355533,2,3,0,0
