ts_utc,event,runtime_s,coincidence_flag,adc_12b,sipm_mV,deadtime_s,detector_name,raw
2026-03-20T19:58:44.875+00:00,315,150.864074,1,4068,1000.0,0.06919,AxLab,315	150.864074	1	4068	1000.0	0.069190	AxLab
2026-03-20T19:59:02.721+00:00,339,168.71597,1,4091,1000.0,0.077365,AxLab,339	168.715970	1	4091	1000.0	0.077365	AxLab
2026-03-20T19:59:56.778+00:00,346,170.97301,1,4069,1000.0,0.079736,AxLab,346	170.973010	1	4069	1000.0	0.079736	AxLab
2026-03-20T20:00:02.427+00:00,356,176.62149,1,4074,1000.0,0.083128,AxLab,356	176.621490	1	4074	1000.0	0.083128	AxLab
2026-03-20T20:00:03.031+00:00,357,177.223326,1,4068,1000.0,0.083486,AxLab,357	177.223326	1	4068	1000.0	0.083486	AxLab
2026-03-20T20:00:04.902+00:00,361,179.096905,1,4058,1000.0,0.085022,AxLab,361	179.096905	1	4058	1000.0	0.085022	AxLab
2026-03-20T20:00:09.126+00:00,370,183.323225,1,4095,1000.0,0.088159,AxLab,370	183.323225	1	4095	1000.0	0.088159	AxLab
2026-03-20T20:00:14.328+00:00,377,188.526818,1,4089,1000.0,0.090507,AxLab,377	188.526818	1	4089	1000.0	0.090507	AxLab
2026-03-20T20:00:16.768+00:00,382,190.960288,1,4057,1000.0,0.092344,AxLab,382	190.960288	1	4057	1000.0	0.092344	AxLab
2026-03-20T20:00:20.972+00:00,388,195.167964,1,4033,1000.0,0.094376,AxLab,388	195.167964	1	4033	1000.0	0.094376	AxLab
2026-03-20T20:00:24.513+00:00,398,198.713906,1,4017,1000.0,0.097833,AxLab,398	198.713906	1	4017	1000.0	0.097833	AxLab
2026-03-20T20:00:24.551+00:00,399,198.75256,1,4027,1000.0,0.098187,AxLab,399	198.752560	1	4027	1000.0	0.098187	AxLab
2026-03-20T20:00:30.078+00:00,410,204.277674,1,4047,1000.0,0.101942,AxLab,410	204.277674	1	4047	1000.0	0.101942	AxLab
2026-03-20T20:00:30.903+00:00,412,205.101217,1,4084,1000.0,0.102632,AxLab,412	205.101217	1	4084	1000.0	0.102632	AxLab
2026-03-20T20:00:35.357+00:00,431,209.553552,1,4041,1000.0,0.109012,AxLab,431	209.553552	1	4041	1000.0	0.109012	AxLab
2026-03-20T20:00:37.593+00:00,437,211.788717,1,4080,1000.0,0.111074,AxLab,437	211.788717	1	4080	1000.0	0.111074	AxLab
2026-03-20T20:00:43.672+00:00,452,217.861244,1,4025,1000.0,0.11621,AxLab,452	217.861244	1	4025	1000.0	0.116210	AxLab
2026-03-20T20:00:48.031+00:00,466,222.217708,1,4025,1000.0,0.12093,AxLab,466	222.217708	1	4025	1000.0	0.120930	AxLab
2026-03-20T20:00:48.136+00:00,467,222.323188,1,4048,1000.0,0.121286,AxLab,467	222.323188	1	4048	1000.0	0.121286	AxLab
2026-03-20T20:00:49.185+00:00,469,223.373029,1,4018,1000.0,0.121976,AxLab,469	223.373029	1	4018	1000.0	0.121976	AxLab
2026-03-20T20:00:55.339+00:00,485,229.531119,1,4037,1000.0,0.127574,AxLab,485	229.531119	1	4037	1000.0	0.127574	AxLab
2026-03-20T20:01:02.056+00:00,495,236.246617,1,4081,1000.0,0.131042,AxLab,495	236.246617	1	4081	1000.0	0.131042	AxLab
2026-03-20T20:01:14.835+00:00,523,249.022822,1,4064,1000.0,0.140478,AxLab,523	249.022822	1	4064	1000.0	0.140478	AxLab
2026-03-20T20:01:14.910+00:00,524,249.097779,1,4029,1000.0,0.140842,AxLab,524	249.097779	1	4029	1000.0	0.140842	AxLab
2026-03-20T20:01:20.591+00:00,541,254.781753,1,4083,1000.0,0.146542,AxLab,541	254.781753	1	4083	1000.0	0.146542	AxLab
2026-03-20T20:01:30.235+00:00,560,264.423032,1,4039,1000.0,0.153008,AxLab,560	264.423032	1	4039	1000.0	0.153008	AxLab
2026-03-20T20:01:31.369+00:00,561,265.553128,1,4040,1000.0,0.153363,AxLab,561	265.553128	1	4040	1000.0	0.153363	AxLab
2026-03-20T20:01:32.927+00:00,564,267.1128,1,4016,1000.0,0.154399,AxLab,564	267.112800	1	4016	1000.0	0.154399	AxLab
2026-03-20T20:01:33.098+00:00,565,267.28261,1,4048,1000.0,0.154754,AxLab,565	267.282610	1	4048	1000.0	0.154754	AxLab
2026-03-20T20:01:37.847+00:00,577,272.037225,1,4058,1000.0,0.158827,AxLab,577	272.037225	1	4058	1000.0	0.158827	AxLab
2026-03-20T20:01:38.196+00:00,579,272.376097,1,3992,1000.0,0.159533,AxLab,579	272.376097	1	3992	1000.0	0.159533	AxLab
2026-03-20T20:01:43.899+00:00,587,278.087999,1,3992,1000.0,0.162277,AxLab,587	278.087999	1	3992	1000.0	0.162277	AxLab
2026-03-20T20:01:46.170+00:00,592,280.367787,1,4047,1000.0,0.163994,AxLab,592	280.367787	1	4047	1000.0	0.163994	AxLab
2026-03-20T20:01:48.436+00:00,600,282.616983,1,4095,1000.0,0.166668,AxLab,600	282.616983	1	4095	1000.0	0.166668	AxLab
2026-03-20T20:01:52.588+00:00,605,286.780251,1,4072,1000.0,0.168367,AxLab,605	286.780251	1	4072	1000.0	0.168367	AxLab
2026-03-20T20:01:55.491+00:00,610,289.690615,1,4086,1000.0,0.170186,AxLab,610	289.690615	1	4086	1000.0	0.170186	AxLab
2026-03-20T20:01:57.290+00:00,614,291.480936,1,4003,1000.0,0.171568,AxLab,614	291.480936	1	4003	1000.0	0.171568	AxLab
2026-03-20T20:02:01.905+00:00,623,296.095272,1,4009,1000.0,0.174638,AxLab,623	296.095272	1	4009	1000.0	0.174638	AxLab
2026-03-20T20:02:07.277+00:00,631,301.463206,1,4043,1000.0,0.177482,AxLab,631	301.463206	1	4043	1000.0	0.177482	AxLab
2026-03-20T20:02:11.601+00:00,646,305.800249,1,3997,1000.0,0.182462,AxLab,646	305.800249	1	3997	1000.0	0.182462	AxLab
2026-03-20T20:02:12.106+00:00,648,306.289582,1,4060,1000.0,0.183295,AxLab,648	306.289582	1	4060	1000.0	0.183295	AxLab
2026-03-20T20:02:14.561+00:00,653,308.762541,1,4072,1000.0,0.185009,AxLab,653	308.762541	1	4072	1000.0	0.185009	AxLab
2026-03-20T20:02:14.605+00:00,654,308.797725,1,4074,1000.0,0.185352,AxLab,654	308.797725	1	4074	1000.0	0.185352	AxLab
2026-03-20T20:02:18.617+00:00,665,312.810245,1,4088,1000.0,0.189054,AxLab,665	312.810245	1	4088	1000.0	0.189054	AxLab
2026-03-20T20:02:20.580+00:00,669,314.774295,1,4083,1000.0,0.1904,AxLab,669	314.774295	1	4083	1000.0	0.190400	AxLab
2026-03-20T20:02:22.438+00:00,673,316.63952,1,4079,1000.0,0.191744,AxLab,673	316.639520	1	4079	1000.0	0.191744	AxLab
2026-03-20T20:02:24.730+00:00,676,318.932788,1,4061,1000.0,0.192767,AxLab,676	318.932788	1	4061	1000.0	0.192767	AxLab
2026-03-20T20:02:25.431+00:00,678,319.630207,1,4041,1000.0,0.193453,AxLab,678	319.630207	1	4041	1000.0	0.193453	AxLab
2026-03-20T20:02:51.313+00:00,722,345.51567,1,4031,1000.0,0.208334,AxLab,722	345.515670	1	4031	1000.0	0.208334	AxLab
2026-03-20T20:02:57.789+00:00,736,351.986464,1,4053,1000.0,0.21307,AxLab,736	351.986464	1	4053	1000.0	0.213070	AxLab
2026-03-20T20:02:58.809+00:00,741,353.00785,1,4080,1000.0,0.214761,AxLab,741	353.007850	1	4080	1000.0	0.214761	AxLab
2026-03-20T20:03:01.282+00:00,744,355.48133,1,4063,1000.0,0.215821,AxLab,744	355.481330	1	4063	1000.0	0.215821	AxLab
2026-03-20T20:03:08.781+00:00,763,362.980092,1,4064,1000.0,0.22243,AxLab,763	362.980092	1	4064	1000.0	0.222430	AxLab
2026-03-20T20:03:09.979+00:00,766,364.178736,1,4059,1000.0,0.223471,AxLab,766	364.178736	1	4059	1000.0	0.223471	AxLab
2026-03-20T20:03:16.521+00:00,784,370.727757,1,4095,1000.0,0.229478,AxLab,784	370.727757	1	4095	1000.0	0.229478	AxLab
2026-03-20T20:03:26.967+00:00,812,381.167389,1,4095,1000.0,0.238847,AxLab,812	381.167389	1	4095	1000.0	0.238847	AxLab
2026-03-20T20:03:28.153+00:00,816,382.358638,1,4083,1000.0,0.240217,AxLab,816	382.358638	1	4083	1000.0	0.240217	AxLab
2026-03-20T20:03:31.128+00:00,822,385.330058,1,4095,1000.0,0.242255,AxLab,822	385.330058	1	4095	1000.0	0.242255	AxLab
2026-03-20T20:03:32.214+00:00,826,386.417242,1,4059,1000.0,0.243612,AxLab,826	386.417242	1	4059	1000.0	0.243612	AxLab
2026-03-20T20:03:33.785+00:00,829,387.987831,1,4095,1000.0,0.244646,AxLab,829	387.987831	1	4095	1000.0	0.244646	AxLab
2026-03-20T20:03:39.298+00:00,838,393.504497,1,4095,1000.0,0.247687,AxLab,838	393.504497	1	4095	1000.0	0.247687	AxLab
2026-03-20T20:03:46.928+00:00,856,401.126646,1,4095,1000.0,0.253808,AxLab,856	401.126646	1	4095	1000.0	0.253808	AxLab
2026-03-20T20:03:48.308+00:00,862,402.509909,1,4095,1000.0,0.255867,AxLab,862	402.509909	1	4095	1000.0	0.255867	AxLab
2026-03-20T20:04:00.470+00:00,883,414.676133,1,4095,1000.0,0.262934,AxLab,883	414.676133	1	4095	1000.0	0.262934	AxLab
2026-03-20T20:04:10.771+00:00,904,424.976426,1,4095,1000.0,0.270224,AxLab,904	424.976426	1	4095	1000.0	0.270224	AxLab
2026-03-20T20:04:21.355+00:00,926,435.560953,1,4095,1000.0,0.277601,AxLab,926	435.560953	1	4095	1000.0	0.277601	AxLab
2026-03-20T20:04:25.164+00:00,938,439.369088,1,4040,1000.0,0.281629,AxLab,938	439.369088	1	4040	1000.0	0.281629	AxLab
2026-03-20T20:04:25.999+00:00,940,440.20442,1,4095,1000.0,0.282322,AxLab,940	440.204420	1	4095	1000.0	0.282322	AxLab
2026-03-20T20:04:27.873+00:00,948,442.075068,1,4077,1000.0,0.285019,AxLab,948	442.075068	1	4077	1000.0	0.285019	AxLab
2026-03-20T20:04:28.531+00:00,951,442.736329,1,4095,1000.0,0.286038,AxLab,951	442.736329	1	4095	1000.0	0.286038	AxLab
2026-03-20T20:04:29.566+00:00,953,443.771911,1,4095,1000.0,0.286747,AxLab,953	443.771911	1	4095	1000.0	0.286747	AxLab
2026-03-20T20:04:30.920+00:00,957,445.12418,1,4095,1000.0,0.288108,AxLab,957	445.124180	1	4095	1000.0	0.288108	AxLab
2026-03-20T20:04:31.261+00:00,959,445.46252,1,4095,1000.0,0.288796,AxLab,959	445.462520	1	4095	1000.0	0.288796	AxLab
2026-03-20T20:04:32.365+00:00,963,446.567439,1,4095,1000.0,0.290138,AxLab,963	446.567439	1	4095	1000.0	0.290138	AxLab
2026-03-20T20:04:33.570+00:00,967,447.767832,1,4065,1000.0,0.291507,AxLab,967	447.767832	1	4065	1000.0	0.291507	AxLab
2026-03-20T20:04:37.769+00:00,977,451.96757,1,4095,1000.0,0.294889,AxLab,977	451.967570	1	4095	1000.0	0.294889	AxLab
2026-03-20T20:04:39.523+00:00,981,453.729842,1,4095,1000.0,0.296261,AxLab,981	453.729842	1	4095	1000.0	0.296261	AxLab
2026-03-20T20:04:43.382+00:00,987,457.580893,1,4095,1000.0,0.298306,AxLab,987	457.580893	1	4095	1000.0	0.298306	AxLab
2026-03-20T20:04:45.806+00:00,992,460.012305,1,4095,1000.0,0.300055,AxLab,992	460.012305	1	4095	1000.0	0.300055	AxLab
2026-03-20T20:04:55.825+00:00,1013,470.026712,1,4095,1000.0,0.30727,AxLab,1013	470.026712	1	4095	1000.0	0.307270	AxLab
2026-03-20T20:05:00.105+00:00,1021,474.310847,1,4095,1000.0,0.310016,AxLab,1021	474.310847	1	4095	1000.0	0.310016	AxLab
2026-03-20T20:05:02.412+00:00,1026,476.61081,1,4077,1000.0,0.311734,AxLab,1026	476.610810	1	4077	1000.0	0.311734	AxLab
2026-03-20T20:05:07.723+00:00,1041,481.92331,1,4095,1000.0,0.3168,AxLab,1041	481.923310	1	4095	1000.0	0.316800	AxLab
2026-03-20T20:05:14.950+00:00,1055,489.156632,1,4095,1000.0,0.321673,AxLab,1055	489.156632	1	4095	1000.0	0.321673	AxLab
2026-03-20T20:05:16.265+00:00,1058,490.463222,1,4074,1000.0,0.322705,AxLab,1058	490.463222	1	4074	1000.0	0.322705	AxLab
2026-03-20T20:05:16.577+00:00,1060,490.783119,1,4095,1000.0,0.323413,AxLab,1060	490.783119	1	4095	1000.0	0.323413	AxLab
2026-03-20T20:05:20.229+00:00,1068,494.430612,1,4095,1000.0,0.326141,AxLab,1068	494.430612	1	4095	1000.0	0.326141	AxLab
2026-03-20T20:05:21.737+00:00,1074,495.938739,1,4095,1000.0,0.328202,AxLab,1074	495.938739	1	4095	1000.0	0.328202	AxLab
2026-03-20T20:05:23.868+00:00,1081,498.075863,1,4095,1000.0,0.330665,AxLab,1081	498.075863	1	4095	1000.0	0.330665	AxLab
2026-03-20T20:05:25.683+00:00,1087,499.888779,1,4095,1000.0,0.332697,AxLab,1087	499.888779	1	4095	1000.0	0.332697	AxLab
2026-03-20T20:05:27.252+00:00,1092,501.451346,1,4095,1000.0,0.334416,AxLab,1092	501.451346	1	4095	1000.0	0.334416	AxLab
2026-03-20T20:05:31.114+00:00,1102,505.315134,1,4095,1000.0,0.337927,AxLab,1102	505.315134	1	4095	1000.0	0.337927	AxLab
2026-03-20T20:05:34.339+00:00,1111,508.546568,1,4095,1000.0,0.34108,AxLab,1111	508.546568	1	4095	1000.0	0.341080	AxLab
2026-03-20T20:05:47.526+00:00,1139,521.727184,1,4095,1000.0,0.350575,AxLab,1139	521.727184	1	4095	1000.0	0.350575	AxLab
2026-03-20T20:05:51.415+00:00,1146,525.622134,1,4095,1000.0,0.352985,AxLab,1146	525.622134	1	4095	1000.0	0.352985	AxLab
2026-03-20T20:05:58.420+00:00,1164,532.623875,1,4095,1000.0,0.359102,AxLab,1164	532.623875	1	4095	1000.0	0.359102	AxLab
2026-03-20T20:05:59.912+00:00,1168,534.11403,1,4095,1000.0,0.36048,AxLab,1168	534.114030	1	4095	1000.0	0.360480	AxLab
2026-03-20T20:06:03.120+00:00,1172,537.327611,1,4092,1000.0,0.361893,AxLab,1172	537.327611	1	4092	1000.0	0.361893	AxLab
2026-03-20T20:06:09.219+00:00,1189,543.425486,1,4095,1000.0,0.36761,AxLab,1189	543.425486	1	4095	1000.0	0.367610	AxLab
2026-03-20T20:06:09.423+00:00,1191,543.630223,1,4095,1000.0,0.368323,AxLab,1191	543.630223	1	4095	1000.0	0.368323	AxLab
2026-03-20T20:06:10.664+00:00,1194,544.865824,1,4068,1000.0,0.369356,AxLab,1194	544.865824	1	4068	1000.0	0.369356	AxLab
2026-03-20T20:06:15.251+00:00,1200,549.452564,1,4095,1000.0,0.371395,AxLab,1200	549.452564	1	4095	1000.0	0.371395	AxLab
2026-03-20T20:06:16.363+00:00,1201,550.568833,1,4095,1000.0,0.371757,AxLab,1201	550.568833	1	4095	1000.0	0.371757	AxLab
2026-03-20T20:06:16.428+00:00,1202,550.631004,1,4095,1000.0,0.372113,AxLab,1202	550.631004	1	4095	1000.0	0.372113	AxLab
2026-03-20T20:06:22.538+00:00,1215,556.737291,1,4095,1000.0,0.376786,AxLab,1215	556.737291	1	4095	1000.0	0.376786	AxLab
2026-03-20T20:06:24.040+00:00,1218,558.246487,1,4095,1000.0,0.377815,AxLab,1218	558.246487	1	4095	1000.0	0.377815	AxLab
2026-03-20T20:06:28.491+00:00,1231,562.698127,1,4082,1000.0,0.382198,AxLab,1231	562.698127	1	4082	1000.0	0.382198	AxLab
2026-03-20T20:06:29.353+00:00,1235,563.55292,1,4057,1000.0,0.383576,AxLab,1235	563.552920	1	4057	1000.0	0.383576	AxLab
2026-03-20T20:06:32.951+00:00,1244,567.15629,1,4027,1000.0,0.386781,AxLab,1244	567.156290	1	4027	1000.0	0.386781	AxLab
2026-03-20T20:06:35.367+00:00,1250,569.574374,1,4095,1000.0,0.388799,AxLab,1250	569.574374	1	4095	1000.0	0.388799	AxLab
2026-03-20T20:06:36.986+00:00,1254,571.194742,1,4095,1000.0,0.390192,AxLab,1254	571.194742	1	4095	1000.0	0.390192	AxLab
2026-03-20T20:06:42.249+00:00,1264,576.447746,1,4095,1000.0,0.393625,AxLab,1264	576.447746	1	4095	1000.0	0.393625	AxLab
2026-03-20T20:06:48.445+00:00,1278,582.65177,1,4095,1000.0,0.398363,AxLab,1278	582.651770	1	4095	1000.0	0.398363	AxLab
2026-03-20T20:06:50.106+00:00,1282,584.315136,1,4095,1000.0,0.399807,AxLab,1282	584.315136	1	4095	1000.0	0.399807	AxLab
2026-03-20T20:06:54.936+00:00,1294,589.138162,1,4095,1000.0,0.404022,AxLab,1294	589.138162	1	4095	1000.0	0.404022	AxLab
2026-03-20T20:06:56.763+00:00,1298,590.963444,1,4095,1000.0,0.405404,AxLab,1298	590.963444	1	4095	1000.0	0.405404	AxLab
2026-03-20T20:06:58.720+00:00,1308,592.927737,1,4095,1000.0,0.408816,AxLab,1308	592.927737	1	4095	1000.0	0.408816	AxLab
2026-03-20T20:07:11.752+00:00,1346,605.955914,1,4095,1000.0,0.421859,AxLab,1346	605.955914	1	4095	1000.0	0.421859	AxLab
2026-03-20T20:07:15.779+00:00,1355,609.97943,1,4095,1000.0,0.424915,AxLab,1355	609.979430	1	4095	1000.0	0.424915	AxLab
2026-03-20T20:07:16.128+00:00,1356,610.328376,1,4095,1000.0,0.425273,AxLab,1356	610.328376	1	4095	1000.0	0.425273	AxLab
2026-03-20T20:07:29.616+00:00,1380,623.819944,1,4095,1000.0,0.433413,AxLab,1380	623.819944	1	4095	1000.0	0.433413	AxLab
2026-03-20T20:07:33.849+00:00,1393,628.056296,1,4095,1000.0,0.438084,AxLab,1393	628.056296	1	4095	1000.0	0.438084	AxLab
2026-03-20T20:07:38.785+00:00,1403,632.990905,1,4095,1000.0,0.441515,AxLab,1403	632.990905	1	4095	1000.0	0.441515	AxLab
2026-03-20T20:07:46.966+00:00,1425,641.176965,1,4092,1000.0,0.449082,AxLab,1425	641.176965	1	4092	1000.0	0.449082	AxLab
2026-03-20T20:07:47.417+00:00,1427,641.622483,1,4095,1000.0,0.449787,AxLab,1427	641.622483	1	4095	1000.0	0.449787	AxLab
2026-03-20T20:08:01.860+00:00,1454,656.06636,1,4051,1000.0,0.459111,AxLab,1454	656.066360	1	4051	1000.0	0.459111	AxLab
2026-03-20T20:08:08.795+00:00,1469,663.003806,1,4081,1000.0,0.464232,AxLab,1469	663.003806	1	4081	1000.0	0.464232	AxLab
2026-03-20T20:08:22.794+00:00,1504,676.993734,1,4095,1000.0,0.476036,AxLab,1504	676.993734	1	4095	1000.0	0.476036	AxLab
2026-03-20T20:08:34.040+00:00,1531,688.247705,1,4091,1000.0,0.485059,AxLab,1531	688.247705	1	4091	1000.0	0.485059	AxLab
2026-03-20T20:08:39.729+00:00,1540,693.935312,1,4095,1000.0,0.488126,AxLab,1540	693.935312	1	4095	1000.0	0.488126	AxLab
2026-03-20T20:08:42.448+00:00,1546,696.654147,1,4095,1000.0,0.490196,AxLab,1546	696.654147	1	4095	1000.0	0.490196	AxLab
2026-03-20T20:08:43.776+00:00,1548,697.983459,1,4065,1000.0,0.490907,AxLab,1548	697.983459	1	4065	1000.0	0.490907	AxLab
2026-03-20T20:08:46.988+00:00,1554,701.189691,1,4095,1000.0,0.492969,AxLab,1554	701.189691	1	4095	1000.0	0.492969	AxLab
2026-03-20T20:08:47.365+00:00,1555,701.570944,1,4095,1000.0,0.493331,AxLab,1555	701.570944	1	4095	1000.0	0.493331	AxLab
2026-03-20T20:08:49.661+00:00,1561,703.859096,1,4069,1000.0,0.495395,AxLab,1561	703.859096	1	4069	1000.0	0.495395	AxLab
2026-03-20T20:08:50.234+00:00,1562,704.434952,1,4095,1000.0,0.495752,AxLab,1562	704.434952	1	4095	1000.0	0.495752	AxLab
2026-03-20T20:08:56.237+00:00,1580,710.439009,1,4095,1000.0,0.501855,AxLab,1580	710.439009	1	4095	1000.0	0.501855	AxLab
2026-03-20T20:09:00.407+00:00,1587,714.604965,1,4095,1000.0,0.50424,AxLab,1587	714.604965	1	4095	1000.0	0.504240	AxLab
2026-03-20T20:09:03.315+00:00,1594,717.519864,1,4087,1000.0,0.50664,AxLab,1594	717.519864	1	4087	1000.0	0.506640	AxLab
2026-03-20T20:09:03.937+00:00,1595,718.137273,1,4095,1000.0,0.507,AxLab,1595	718.137273	1	4095	1000.0	0.507000	AxLab
2026-03-20T20:09:08.655+00:00,1604,722.854937,1,4095,1000.0,0.510094,AxLab,1604	722.854937	1	4095	1000.0	0.510094	AxLab
2026-03-20T20:09:09.610+00:00,1607,723.81485,1,4095,1000.0,0.511127,AxLab,1607	723.814850	1	4095	1000.0	0.511127	AxLab
2026-03-20T20:09:12.248+00:00,1611,726.447341,1,4095,1000.0,0.512579,AxLab,1611	726.447341	1	4095	1000.0	0.512579	AxLab
2026-03-20T20:09:16.475+00:00,1619,730.682127,1,4095,1000.0,0.515302,AxLab,1619	730.682127	1	4095	1000.0	0.515302	AxLab
2026-03-20T20:09:18.410+00:00,1625,732.616851,1,4075,1000.0,0.51732,AxLab,1625	732.616851	1	4075	1000.0	0.517320	AxLab
2026-03-20T20:09:21.644+00:00,1633,735.850022,1,4095,1000.0,0.520067,AxLab,1633	735.850022	1	4095	1000.0	0.520067	AxLab
2026-03-20T20:09:29.694+00:00,1648,743.893544,1,4095,1000.0,0.525208,AxLab,1648	743.893544	1	4095	1000.0	0.525208	AxLab
2026-03-20T20:09:33.307+00:00,1652,747.510601,1,4095,1000.0,0.526741,AxLab,1652	747.510601	1	4095	1000.0	0.526741	AxLab
2026-03-20T20:09:42.396+00:00,1670,756.596367,1,4095,1000.0,0.532919,AxLab,1670	756.596367	1	4095	1000.0	0.532919	AxLab
2026-03-20T20:09:51.568+00:00,1684,765.768347,1,4095,1000.0,0.537709,AxLab,1684	765.768347	1	4095	1000.0	0.537709	AxLab
2026-03-20T20:10:02.869+00:00,1706,777.070797,1,4092,1000.0,0.545176,AxLab,1706	777.070797	1	4092	1000.0	0.545176	AxLab
2026-03-20T20:10:10.868+00:00,1727,785.067525,1,4095,1000.0,0.552314,AxLab,1727	785.067525	1	4095	1000.0	0.552314	AxLab
2026-03-20T20:10:12.989+00:00,1733,787.18891,1,4095,1000.0,0.554358,AxLab,1733	787.188910	1	4095	1000.0	0.554358	AxLab
2026-03-20T20:10:34.248+00:00,1771,808.452772,1,4095,1000.0,0.567129,AxLab,1771	808.452772	1	4095	1000.0	0.567129	AxLab
2026-03-20T20:10:41.411+00:00,1788,815.617619,1,4095,1000.0,0.572923,AxLab,1788	815.617619	1	4095	1000.0	0.572923	AxLab
2026-03-20T20:10:44.473+00:00,1797,818.677494,1,4095,1000.0,0.575951,AxLab,1797	818.677494	1	4095	1000.0	0.575951	AxLab
2026-03-20T20:10:46.434+00:00,1805,820.637157,1,4095,1000.0,0.578687,AxLab,1805	820.637157	1	4095	1000.0	0.578687	AxLab
2026-03-20T20:10:53.816+00:00,1819,828.021976,1,4095,1000.0,0.583585,AxLab,1819	828.021976	1	4095	1000.0	0.583585	AxLab
2026-03-20T20:10:53.892+00:00,1820,828.089068,1,4095,1000.0,0.583959,AxLab,1820	828.089068	1	4095	1000.0	0.583959	AxLab
2026-03-20T20:11:02.385+00:00,1840,836.588582,1,4095,1000.0,0.59084,AxLab,1840	836.588582	1	4095	1000.0	0.590840	AxLab
2026-03-20T20:11:11.993+00:00,1854,846.19101,1,4095,1000.0,0.595587,AxLab,1854	846.191010	1	4095	1000.0	0.595587	AxLab
2026-03-20T20:11:12.037+00:00,1855,846.237796,1,4095,1000.0,0.595945,AxLab,1855	846.237796	1	4095	1000.0	0.595945	AxLab
2026-03-20T20:11:12.889+00:00,1860,847.085319,1,4095,1000.0,0.5977,AxLab,1860	847.085319	1	4095	1000.0	0.597700	AxLab
2026-03-20T20:11:39.048+00:00,1915,873.254491,1,4094,1000.0,0.616376,AxLab,1915	873.254491	1	4094	1000.0	0.616376	AxLab
2026-03-20T20:11:39.061+00:00,1916,873.26007,1,4095,1000.0,0.616708,AxLab,1916	873.260070	1	4095	1000.0	0.616708	AxLab
2026-03-20T20:11:45.088+00:00,1927,879.28611,1,4095,1000.0,0.620433,AxLab,1927	879.286110	1	4095	1000.0	0.620433	AxLab
2026-03-20T20:11:45.260+00:00,1928,879.46004,1,4095,1000.0,0.620798,AxLab,1928	879.460040	1	4095	1000.0	0.620798	AxLab
2026-03-20T20:11:56.213+00:00,1939,890.414823,1,4095,1000.0,0.624541,AxLab,1939	890.414823	1	4095	1000.0	0.624541	AxLab
2026-03-20T20:11:57.064+00:00,1940,891.269068,1,4095,1000.0,0.624907,AxLab,1940	891.269068	1	4095	1000.0	0.624907	AxLab
2026-03-20T20:12:05.848+00:00,1955,900.047799,1,4046,1000.0,0.629981,AxLab,1955	900.047799	1	4046	1000.0	0.629981	AxLab
2026-03-20T20:12:07.783+00:00,1962,901.987015,1,4095,1000.0,0.632378,AxLab,1962	901.987015	1	4095	1000.0	0.632378	AxLab
2026-03-20T20:12:11.276+00:00,1970,905.473421,1,4094,1000.0,0.635071,AxLab,1970	905.473421	1	4094	1000.0	0.635071	AxLab
2026-03-20T20:12:20.967+00:00,1997,915.171,1,4095,1000.0,0.644096,AxLab,1997	915.171000	1	4095	1000.0	0.644096	AxLab
2026-03-20T20:12:26.046+00:00,2010,920.249353,1,4095,1000.0,0.648472,AxLab,2010	920.249353	1	4095	1000.0	0.648472	AxLab
2026-03-20T20:12:32.665+00:00,2026,926.867237,1,4095,1000.0,0.653939,AxLab,2026	926.867237	1	4095	1000.0	0.653939	AxLab
2026-03-20T20:12:34.101+00:00,2030,928.297763,1,4095,1000.0,0.655314,AxLab,2030	928.297763	1	4095	1000.0	0.655314	AxLab
2026-03-20T20:12:34.523+00:00,2032,928.721438,1,4095,1000.0,0.65601,AxLab,2032	928.721438	1	4095	1000.0	0.656010	AxLab
2026-03-20T20:12:40.148+00:00,2041,934.346096,1,4095,1000.0,0.659094,AxLab,2041	934.346096	1	4095	1000.0	0.659094	AxLab
2026-03-20T20:12:40.394+00:00,2042,934.591335,1,4095,1000.0,0.659454,AxLab,2042	934.591335	1	4095	1000.0	0.659454	AxLab
2026-03-20T20:12:44.436+00:00,2055,938.637728,1,4095,1000.0,0.663901,AxLab,2055	938.637728	1	4095	1000.0	0.663901	AxLab
2026-03-20T20:12:51.571+00:00,2076,945.777504,1,4095,1000.0,0.671035,AxLab,2076	945.777504	1	4095	1000.0	0.671035	AxLab
2026-03-20T20:12:53.091+00:00,2079,947.296764,1,4095,1000.0,0.67208,AxLab,2079	947.296764	1	4095	1000.0	0.672080	AxLab
2026-03-20T20:12:58.723+00:00,2092,952.929289,1,4073,1000.0,0.676419,AxLab,2092	952.929289	1	4073	1000.0	0.676419	AxLab
2026-03-20T20:13:03.767+00:00,2101,957.971744,1,4095,1000.0,0.679568,AxLab,2101	957.971744	1	4095	1000.0	0.679568	AxLab
2026-03-20T20:13:06.995+00:00,2108,961.200381,1,4095,1000.0,0.681928,AxLab,2108	961.200381	1	4095	1000.0	0.681928	AxLab
2026-03-20T20:13:09.390+00:00,2114,963.58839,1,4095,1000.0,0.683968,AxLab,2114	963.588390	1	4095	1000.0	0.683968	AxLab
2026-03-20T20:13:10.236+00:00,2116,964.434795,1,4074,1000.0,0.68466,AxLab,2116	964.434795	1	4074	1000.0	0.684660	AxLab
2026-03-20T20:13:14.831+00:00,2129,969.03507,1,4095,1000.0,0.689054,AxLab,2129	969.035070	1	4095	1000.0	0.689054	AxLab
