n_bins,end_ts_utc,elapsed_days,joint_p_value,amp_pct
1808,2026-03-20 20:00:00+00:00,19.82638888888889,0.350755202646213,0.4198630717053784
1832,2026-03-21 00:00:00+00:00,19.99305555555556,0.3461052444732109,0.4217117146944765
1856,2026-03-21 04:00:00+00:00,20.15972222222222,0.3611037155817998,0.4110693054682956
1880,2026-03-21 08:00:00+00:00,20.32638888888889,0.3375176610531068,0.4154239113248382
1904,2026-03-21 12:00:00+00:00,20.49305555555556,0.4106749159215951,0.3663967612612605
1928,2026-03-21 16:00:00+00:00,20.65972222222222,0.400559323736669,0.3710055101535467
