ts_utc,cpu_tempC,disk_free_bytes,throttled
2026-03-11T23:48:34.766+00:00,46.00,221337653248,throttled=0x0
2026-03-11T23:48:44.766+00:00,45.46,221337645056,throttled=0x0
2026-03-11T23:48:54.766+00:00,44.93,221337640960,throttled=0x0
2026-03-11T23:49:04.766+00:00,44.93,221337636864,throttled=0x0
2026-03-11T23:49:14.766+00:00,45.46,221337632768,throttled=0x0
2026-03-11T23:49:24.766+00:00,44.93,221337628672,throttled=0x0
2026-03-11T23:49:34.766+00:00,44.93,221337624576,throttled=0x0
2026-03-11T23:49:44.766+00:00,45.46,221337620480,throttled=0x0
2026-03-11T23:49:54.766+00:00,44.93,221337616384,throttled=0x0
2026-03-11T23:50:04.766+00:00,45.46,221337612288,throttled=0x0
2026-03-11T23:50:14.766+00:00,44.93,221337608192,throttled=0x0
2026-03-11T23:50:24.766+00:00,44.93,221337600000,throttled=0x0
2026-03-11T23:50:34.766+00:00,44.93,221337595904,throttled=0x0
2026-03-11T23:50:44.766+00:00,44.93,221337587712,throttled=0x0
2026-03-11T23:50:54.766+00:00,44.93,221337579520,throttled=0x0
2026-03-11T23:51:04.766+00:00,45.46,221337575424,throttled=0x0
2026-03-11T23:51:14.766+00:00,44.93,221337571328,throttled=0x0
2026-03-11T23:51:24.766+00:00,45.46,221337563136,throttled=0x0
2026-03-11T23:51:34.767+00:00,44.39,221337559040,throttled=0x0
2026-03-11T23:51:44.766+00:00,45.46,221337554944,throttled=0x0
2026-03-11T23:51:54.766+00:00,44.93,221337546752,throttled=0x0
2026-03-11T23:52:04.766+00:00,45.46,221337546752,throttled=0x0
2026-03-11T23:52:14.766+00:00,45.46,221337538560,throttled=0x0
2026-03-11T23:52:24.766+00:00,44.93,221337534464,throttled=0x0
2026-03-11T23:52:34.766+00:00,45.46,221337526272,throttled=0x0
2026-03-11T23:52:44.766+00:00,45.46,221337526272,throttled=0x0
2026-03-11T23:52:54.766+00:00,44.93,221337522176,throttled=0x0
2026-03-11T23:53:04.766+00:00,44.39,221337513984,throttled=0x0
2026-03-11T23:53:14.766+00:00,45.46,221337509888,throttled=0x0
2026-03-11T23:53:24.766+00:00,44.39,221337509888,throttled=0x0
2026-03-11T23:53:34.766+00:00,44.39,221337501696,throttled=0x0
2026-03-11T23:53:44.766+00:00,44.93,221337485312,throttled=0x0
2026-03-11T23:53:54.766+00:00,44.93,221337481216,throttled=0x0
2026-03-11T23:54:04.766+00:00,44.39,221337477120,throttled=0x0
2026-03-11T23:54:14.766+00:00,44.93,221337468928,throttled=0x0
2026-03-11T23:54:24.766+00:00,44.39,221337468928,throttled=0x0
2026-03-11T23:54:34.766+00:00,44.93,221337460736,throttled=0x0
2026-03-11T23:54:44.766+00:00,44.93,221337456640,throttled=0x0
2026-03-11T23:54:54.766+00:00,44.93,221337452544,throttled=0x0
2026-03-11T23:55:04.766+00:00,44.93,221337448448,throttled=0x0
2026-03-11T23:55:14.766+00:00,44.39,221337440256,throttled=0x0
2026-03-11T23:55:24.766+00:00,44.39,221337436160,throttled=0x0
2026-03-11T23:55:34.766+00:00,44.39,221337427968,throttled=0x0
2026-03-11T23:55:44.766+00:00,44.93,221337423872,throttled=0x0
2026-03-11T23:55:54.766+00:00,44.93,221337415680,throttled=0x0
2026-03-11T23:56:04.766+00:00,44.93,221337407488,throttled=0x0
2026-03-11T23:56:14.766+00:00,44.39,221337407488,throttled=0x0
2026-03-11T23:56:24.766+00:00,44.39,221337395200,throttled=0x0
2026-03-11T23:56:34.766+00:00,44.39,221337395200,throttled=0x0
2026-03-11T23:56:44.766+00:00,44.93,221337387008,throttled=0x0
2026-03-11T23:56:54.766+00:00,44.39,221337387008,throttled=0x0
2026-03-11T23:57:04.766+00:00,44.39,221337378816,throttled=0x0
2026-03-11T23:57:14.766+00:00,44.93,221337370624,throttled=0x0
2026-03-11T23:57:24.766+00:00,44.39,221337366528,throttled=0x0
2026-03-11T23:57:34.766+00:00,44.93,221337358336,throttled=0x0
2026-03-11T23:57:44.766+00:00,45.46,221337354240,throttled=0x0
2026-03-11T23:57:54.766+00:00,44.93,221337350144,throttled=0x0
2026-03-11T23:58:04.766+00:00,44.39,221337341952,throttled=0x0
2026-03-11T23:58:14.767+00:00,44.39,221337337856,throttled=0x0
2026-03-11T23:58:24.766+00:00,44.93,221337337856,throttled=0x0
2026-03-11T23:58:34.766+00:00,44.39,221337329664,throttled=0x0
2026-03-11T23:58:44.766+00:00,44.93,221337317376,throttled=0x0
2026-03-11T23:58:54.766+00:00,44.39,221337317376,throttled=0x0
2026-03-11T23:59:04.766+00:00,44.39,221337309184,throttled=0x0
2026-03-11T23:59:14.766+00:00,44.93,221337300992,throttled=0x0
2026-03-11T23:59:24.766+00:00,44.93,221337300992,throttled=0x0
2026-03-11T23:59:34.766+00:00,44.93,221337292800,throttled=0x0
2026-03-11T23:59:44.766+00:00,44.93,221337288704,throttled=0x0
2026-03-11T23:59:54.766+00:00,44.93,221337280512,throttled=0x0
2026-03-12T00:00:04.767+00:00,44.93,221337276416,throttled=0x0
2026-03-12T00:00:14.766+00:00,44.39,221337272320,throttled=0x0
2026-03-12T00:00:24.766+00:00,44.39,221337268224,throttled=0x0
2026-03-12T00:00:34.766+00:00,44.39,221337264128,throttled=0x0
2026-03-12T00:00:44.766+00:00,44.39,221337255936,throttled=0x0
2026-03-12T00:00:54.766+00:00,44.93,221337251840,throttled=0x0
2026-03-12T00:01:04.766+00:00,44.39,221337243648,throttled=0x0
2026-03-12T00:01:14.766+00:00,44.39,221337239552,throttled=0x0
2026-03-12T00:01:24.766+00:00,44.39,221337235456,throttled=0x0
2026-03-12T00:01:34.766+00:00,44.93,221337231360,throttled=0x0
2026-03-12T00:01:44.767+00:00,44.93,221337227264,throttled=0x0
2026-03-12T00:01:54.766+00:00,45.46,221337223168,throttled=0x0
2026-03-12T00:02:04.766+00:00,44.39,221337214976,throttled=0x0
2026-03-12T00:02:14.766+00:00,44.39,221337210880,throttled=0x0
2026-03-12T00:02:24.766+00:00,44.39,221337206784,throttled=0x0
2026-03-12T00:02:34.766+00:00,44.93,221337198592,throttled=0x0
2026-03-12T00:02:44.766+00:00,44.93,221337198592,throttled=0x0
2026-03-12T00:02:54.766+00:00,44.39,221337190400,throttled=0x0
2026-03-12T00:03:04.766+00:00,44.39,221337178112,throttled=0x0
2026-03-12T00:03:14.767+00:00,44.93,221337178112,throttled=0x0
2026-03-12T00:03:24.766+00:00,44.93,221337169920,throttled=0x0
2026-03-12T00:03:34.766+00:00,44.39,221337165824,throttled=0x0
2026-03-12T00:03:44.766+00:00,44.39,221337161728,throttled=0x0
2026-03-12T00:03:54.766+00:00,44.39,221337157632,throttled=0x0
2026-03-12T00:04:04.766+00:00,44.93,221337153536,throttled=0x0
2026-03-12T00:04:14.766+00:00,44.39,221337145344,throttled=0x0
2026-03-12T00:04:24.766+00:00,44.93,221337141248,throttled=0x0
2026-03-12T00:04:34.766+00:00,44.93,221337133056,throttled=0x0
2026-03-12T00:04:44.767+00:00,44.39,221337124864,throttled=0x0
2026-03-12T00:04:54.766+00:00,44.39,221337124864,throttled=0x0
2026-03-12T00:05:04.766+00:00,44.39,221337116672,throttled=0x0
2026-03-12T00:05:14.766+00:00,44.39,221337104384,throttled=0x0
2026-03-12T00:05:24.766+00:00,44.39,221337104384,throttled=0x0
2026-03-12T00:05:34.766+00:00,44.93,221337096192,throttled=0x0
2026-03-12T00:05:44.766+00:00,45.46,221337092096,throttled=0x0
2026-03-12T00:05:54.766+00:00,44.39,221337088000,throttled=0x0
2026-03-12T00:06:04.766+00:00,44.39,221337083904,throttled=0x0
2026-03-12T00:06:14.766+00:00,44.93,221337075712,throttled=0x0
2026-03-12T00:06:24.766+00:00,44.39,221337071616,throttled=0x0
2026-03-12T00:06:34.766+00:00,44.93,221337067520,throttled=0x0
2026-03-12T00:06:44.766+00:00,44.39,221337063424,throttled=0x0
2026-03-12T00:06:54.766+00:00,44.39,221337059328,throttled=0x0
2026-03-12T00:07:04.766+00:00,44.93,221337051136,throttled=0x0
2026-03-12T00:07:14.766+00:00,44.39,221337047040,throttled=0x0
2026-03-12T00:07:24.766+00:00,44.39,221337038848,throttled=0x0
2026-03-12T00:07:34.766+00:00,44.39,221337030656,throttled=0x0
2026-03-12T00:07:44.766+00:00,44.93,221337030656,throttled=0x0
2026-03-12T00:07:54.766+00:00,44.93,221337026560,throttled=0x0
2026-03-12T00:08:04.766+00:00,44.39,221337022464,throttled=0x0
2026-03-12T00:08:14.766+00:00,45.46,221337018368,throttled=0x0
2026-03-12T00:08:24.766+00:00,44.39,221337010176,throttled=0x0
2026-03-12T00:08:34.766+00:00,44.39,221337010176,throttled=0x0
2026-03-12T00:08:44.766+00:00,44.93,221337001984,throttled=0x0
2026-03-12T00:08:54.766+00:00,44.39,221336989696,throttled=0x0
2026-03-12T00:09:04.766+00:00,44.39,221336985600,throttled=0x0
2026-03-12T00:09:14.766+00:00,44.93,221336977408,throttled=0x0
2026-03-12T00:09:24.766+00:00,44.39,221336977408,throttled=0x0
2026-03-12T00:09:34.766+00:00,44.39,221336969216,throttled=0x0
2026-03-12T00:09:44.766+00:00,44.39,221336965120,throttled=0x0
2026-03-12T00:09:54.766+00:00,44.39,221336961024,throttled=0x0
2026-03-12T00:10:04.766+00:00,44.39,221336956928,throttled=0x0
2026-03-12T00:10:14.766+00:00,44.39,221336952832,throttled=0x0
2026-03-12T00:10:24.766+00:00,44.39,221336948736,throttled=0x0
2026-03-12T00:10:34.766+00:00,44.39,221336940544,throttled=0x0
2026-03-12T00:10:44.766+00:00,44.39,221336936448,throttled=0x0
2026-03-12T00:10:54.766+00:00,44.39,221336932352,throttled=0x0
2026-03-12T00:11:04.766+00:00,44.39,221336924160,throttled=0x0
2026-03-12T00:11:14.766+00:00,44.39,221336924160,throttled=0x0
2026-03-12T00:11:24.766+00:00,44.39,221336915968,throttled=0x0
2026-03-12T00:11:34.767+00:00,44.93,221336911872,throttled=0x0
2026-03-12T00:11:44.766+00:00,44.39,221336903680,throttled=0x0
2026-03-12T00:11:54.766+00:00,44.39,221336895488,throttled=0x0
2026-03-12T00:12:04.766+00:00,44.39,221336895488,throttled=0x0
2026-03-12T00:12:14.766+00:00,44.39,221336887296,throttled=0x0
2026-03-12T00:12:24.766+00:00,44.39,221336883200,throttled=0x0
2026-03-12T00:12:34.766+00:00,44.39,221336879104,throttled=0x0
2026-03-12T00:12:44.766+00:00,45.46,221336875008,throttled=0x0
2026-03-12T00:12:54.767+00:00,44.39,221336866816,throttled=0x0
2026-03-12T00:13:04.766+00:00,44.39,221336866816,throttled=0x0
2026-03-12T00:13:14.766+00:00,44.93,221336858624,throttled=0x0
2026-03-12T00:13:24.766+00:00,44.93,221336858624,throttled=0x0
2026-03-12T00:13:34.766+00:00,44.39,221336846336,throttled=0x0
2026-03-12T00:13:44.766+00:00,44.93,221336838144,throttled=0x0
2026-03-12T00:13:54.766+00:00,44.39,221336838144,throttled=0x0
2026-03-12T00:14:04.766+00:00,44.93,221336829952,throttled=0x0
2026-03-12T00:14:14.767+00:00,44.39,221336825856,throttled=0x0
2026-03-12T00:14:24.766+00:00,44.93,221336821760,throttled=0x0
2026-03-12T00:14:34.766+00:00,44.39,221336813568,throttled=0x0
2026-03-12T00:14:44.766+00:00,44.39,221336809472,throttled=0x0
2026-03-12T00:14:54.766+00:00,44.39,221336805376,throttled=0x0
2026-03-12T00:15:04.766+00:00,44.39,221336801280,throttled=0x0
2026-03-12T00:15:14.766+00:00,44.93,221336793088,throttled=0x0
2026-03-12T00:15:24.766+00:00,44.39,221336780800,throttled=0x0
2026-03-12T00:15:34.766+00:00,44.39,221336780800,throttled=0x0
2026-03-12T00:15:44.766+00:00,45.46,221336772608,throttled=0x0
2026-03-12T00:15:54.766+00:00,44.39,221336768512,throttled=0x0
2026-03-12T00:16:04.767+00:00,44.39,221336764416,throttled=0x0
2026-03-12T00:16:14.766+00:00,44.93,221336760320,throttled=0x0
2026-03-12T00:16:24.766+00:00,44.93,221336756224,throttled=0x0
2026-03-12T00:16:34.766+00:00,44.39,221336752128,throttled=0x0
2026-03-12T00:16:44.767+00:00,44.39,221336748032,throttled=0x0
2026-03-12T00:16:54.766+00:00,44.39,221336743936,throttled=0x0
2026-03-12T00:17:04.766+00:00,45.46,221336735744,throttled=0x0
2026-03-12T00:17:14.776+00:00,46.54,221336727552,throttled=0x0
2026-03-12T00:17:24.766+00:00,45.46,221336723456,throttled=0x0
2026-03-12T00:17:34.766+00:00,44.93,221336715264,throttled=0x0
2026-03-12T00:17:44.766+00:00,44.39,221336707072,throttled=0x0
2026-03-12T00:17:54.766+00:00,45.46,221336698880,throttled=0x0
2026-03-12T00:18:04.766+00:00,45.46,221336694784,throttled=0x0
2026-03-12T00:18:14.766+00:00,44.39,221336686592,throttled=0x0
2026-03-12T00:18:24.766+00:00,44.93,221336682496,throttled=0x0
2026-03-12T00:18:34.766+00:00,44.39,221336678400,throttled=0x0
2026-03-12T00:18:44.766+00:00,44.93,221336670208,throttled=0x0
2026-03-12T00:18:54.766+00:00,44.93,221336666112,throttled=0x0
2026-03-12T00:19:04.766+00:00,44.93,221336657920,throttled=0x0
2026-03-12T00:19:14.766+00:00,44.93,221336645632,throttled=0x0
2026-03-12T00:19:24.766+00:00,44.93,221336645632,throttled=0x0
2026-03-12T00:19:34.766+00:00,44.39,221336637440,throttled=0x0
2026-03-12T00:19:44.766+00:00,44.93,221336629248,throttled=0x0
2026-03-12T00:19:54.766+00:00,44.39,221336621056,throttled=0x0
2026-03-12T00:20:04.766+00:00,44.39,221336616960,throttled=0x0
2026-03-12T00:20:14.766+00:00,44.93,221336612864,throttled=0x0
2026-03-12T00:20:24.766+00:00,44.39,221336604672,throttled=0x0
2026-03-12T00:20:34.766+00:00,44.39,221336600576,throttled=0x0
2026-03-12T00:20:44.766+00:00,44.93,221336596480,throttled=0x0
2026-03-12T00:20:54.766+00:00,44.93,221336592384,throttled=0x0
2026-03-12T00:21:04.766+00:00,44.93,221336588288,throttled=0x0
2026-03-12T00:21:14.766+00:00,44.93,221336584192,throttled=0x0
2026-03-12T00:21:24.767+00:00,44.93,221336576000,throttled=0x0
2026-03-12T00:21:34.766+00:00,44.93,221336567808,throttled=0x0
2026-03-12T00:21:44.766+00:00,44.39,221336563712,throttled=0x0
2026-03-12T00:21:54.766+00:00,44.93,221336555520,throttled=0x0
2026-03-12T00:22:04.766+00:00,44.93,221336555520,throttled=0x0
2026-03-12T00:22:14.766+00:00,44.39,221336547328,throttled=0x0
2026-03-12T00:22:24.766+00:00,44.93,221336539136,throttled=0x0
2026-03-12T00:22:34.766+00:00,44.93,221336535040,throttled=0x0
2026-03-12T00:22:44.766+00:00,44.93,221336530944,throttled=0x0
2026-03-12T00:22:54.766+00:00,44.93,221336522752,throttled=0x0
2026-03-12T00:23:04.766+00:00,44.39,221336514560,throttled=0x0
2026-03-12T00:23:14.767+00:00,44.93,221336510464,throttled=0x0
2026-03-12T00:23:24.766+00:00,44.93,221336506368,throttled=0x0
2026-03-12T00:23:34.766+00:00,44.39,221336494080,throttled=0x0
2026-03-12T00:23:44.766+00:00,44.39,221336494080,throttled=0x0
2026-03-12T00:23:54.766+00:00,44.93,221336485888,throttled=0x0
2026-03-12T00:24:04.766+00:00,44.39,221336477696,throttled=0x0
2026-03-12T00:24:14.766+00:00,44.39,221336469504,throttled=0x0
2026-03-12T00:24:24.766+00:00,44.93,221336465408,throttled=0x0
2026-03-12T00:24:34.766+00:00,44.39,221336461312,throttled=0x0
2026-03-12T00:24:44.766+00:00,44.39,221336457216,throttled=0x0
2026-03-12T00:24:54.766+00:00,44.39,221336453120,throttled=0x0
2026-03-12T00:25:04.766+00:00,44.39,221336444928,throttled=0x0
2026-03-12T00:25:14.766+00:00,44.93,221336440832,throttled=0x0
2026-03-12T00:25:24.766+00:00,44.39,221336432640,throttled=0x0
2026-03-12T00:25:34.766+00:00,44.39,221336432640,throttled=0x0
2026-03-12T00:25:44.766+00:00,44.39,221336424448,throttled=0x0
2026-03-12T00:25:54.766+00:00,44.39,221336416256,throttled=0x0
2026-03-12T00:26:04.766+00:00,44.93,221336416256,throttled=0x0
2026-03-12T00:26:14.766+00:00,44.39,221336403968,throttled=0x0
2026-03-12T00:26:24.766+00:00,44.39,221336403968,throttled=0x0
2026-03-12T00:26:34.766+00:00,44.39,221336395776,throttled=0x0
2026-03-12T00:26:44.766+00:00,44.39,221336387584,throttled=0x0
2026-03-12T00:26:54.766+00:00,44.93,221336387584,throttled=0x0
2026-03-12T00:27:04.766+00:00,44.93,221336383488,throttled=0x0
2026-03-12T00:27:14.766+00:00,44.93,221336375296,throttled=0x0
2026-03-12T00:27:24.766+00:00,44.93,221336367104,throttled=0x0
2026-03-12T00:27:34.766+00:00,44.39,221336363008,throttled=0x0
2026-03-12T00:27:44.766+00:00,44.39,221336358912,throttled=0x0
2026-03-12T00:27:54.766+00:00,44.39,221336354816,throttled=0x0
2026-03-12T00:28:04.766+00:00,44.39,221336346624,throttled=0x0
2026-03-12T00:28:14.766+00:00,45.46,221336338432,throttled=0x0
2026-03-12T00:28:24.766+00:00,44.93,221336338432,throttled=0x0
2026-03-12T00:28:34.767+00:00,44.93,221336330240,throttled=0x0
2026-03-12T00:28:44.766+00:00,44.93,221336326144,throttled=0x0
2026-03-12T00:28:54.766+00:00,44.39,221336317952,throttled=0x0
2026-03-12T00:29:04.766+00:00,44.93,221336313856,throttled=0x0
2026-03-12T00:29:14.766+00:00,44.93,221336309760,throttled=0x0
2026-03-12T00:29:24.766+00:00,44.39,221336301568,throttled=0x0
2026-03-12T00:29:34.766+00:00,44.39,221336297472,throttled=0x0
2026-03-12T00:29:44.766+00:00,44.39,221336293376,throttled=0x0
2026-03-12T00:29:54.766+00:00,44.39,221336285184,throttled=0x0
2026-03-12T00:30:04.766+00:00,44.39,221336276992,throttled=0x0
2026-03-12T00:30:14.766+00:00,44.39,221336272896,throttled=0x0
2026-03-12T00:30:24.766+00:00,44.39,221336272896,throttled=0x0
2026-03-12T00:30:34.766+00:00,44.39,221336260608,throttled=0x0
2026-03-12T00:30:44.766+00:00,44.39,221336252416,throttled=0x0
2026-03-12T00:30:54.767+00:00,44.93,221336252416,throttled=0x0
2026-03-12T00:31:04.766+00:00,44.93,221336244224,throttled=0x0
2026-03-12T00:31:14.766+00:00,44.39,221336236032,throttled=0x0
2026-03-12T00:31:24.766+00:00,44.39,221336227840,throttled=0x0
2026-03-12T00:31:34.766+00:00,44.39,221336223744,throttled=0x0
2026-03-12T00:31:44.766+00:00,44.39,221336219648,throttled=0x0
2026-03-12T00:31:54.766+00:00,44.93,221336215552,throttled=0x0
2026-03-12T00:32:04.766+00:00,44.39,221336207360,throttled=0x0
2026-03-12T00:32:14.766+00:00,44.39,221336199168,throttled=0x0
2026-03-12T00:32:24.766+00:00,44.39,221336199168,throttled=0x0
2026-03-12T00:32:34.766+00:00,44.39,221336186880,throttled=0x0
2026-03-12T00:32:44.766+00:00,44.93,221336182784,throttled=0x0
2026-03-12T00:32:54.766+00:00,44.39,221336178688,throttled=0x0
2026-03-12T00:33:04.766+00:00,44.39,221336170496,throttled=0x0
2026-03-12T00:33:14.767+00:00,44.39,221336170496,throttled=0x0
2026-03-12T00:33:24.766+00:00,44.93,221336162304,throttled=0x0
2026-03-12T00:33:34.766+00:00,43.85,221336158208,throttled=0x0
2026-03-12T00:33:44.766+00:00,44.39,221336154112,throttled=0x0
2026-03-12T00:33:54.766+00:00,44.93,221336150016,throttled=0x0
2026-03-12T00:34:04.766+00:00,44.39,221336141824,throttled=0x0
2026-03-12T00:34:14.766+00:00,44.93,221336141824,throttled=0x0
2026-03-12T00:34:24.766+00:00,44.93,221336133632,throttled=0x0
2026-03-12T00:34:34.766+00:00,44.39,221336121344,throttled=0x0
2026-03-12T00:34:44.766+00:00,44.39,221336121344,throttled=0x0
2026-03-12T00:34:54.766+00:00,44.93,221336113152,throttled=0x0
2026-03-12T00:35:04.766+00:00,44.93,221336113152,throttled=0x0
2026-03-12T00:35:14.766+00:00,44.93,221336104960,throttled=0x0
2026-03-12T00:35:24.766+00:00,44.93,221336104960,throttled=0x0
2026-03-12T00:35:34.766+00:00,44.39,221336096768,throttled=0x0
2026-03-12T00:35:44.766+00:00,45.46,221336092672,throttled=0x0
2026-03-12T00:35:54.766+00:00,44.39,221336084480,throttled=0x0
2026-03-12T00:36:04.766+00:00,44.93,221336080384,throttled=0x0
2026-03-12T00:36:14.766+00:00,44.93,221336076288,throttled=0x0
2026-03-12T00:36:24.766+00:00,44.39,221336072192,throttled=0x0
2026-03-12T00:36:34.766+00:00,45.46,221334196224,throttled=0x0
2026-03-12T00:36:44.766+00:00,44.93,221334188032,throttled=0x0
2026-03-12T00:36:54.766+00:00,45.46,221334188032,throttled=0x0
2026-03-12T00:37:04.766+00:00,44.93,221334179840,throttled=0x0
2026-03-12T00:37:14.766+00:00,44.39,221334175744,throttled=0x0
2026-03-12T00:37:24.766+00:00,45.46,221334167552,throttled=0x0
2026-03-12T00:37:34.766+00:00,44.93,221334159360,throttled=0x0
2026-03-12T00:37:44.766+00:00,44.93,221334155264,throttled=0x0
2026-03-12T00:37:54.766+00:00,44.93,221334151168,throttled=0x0
2026-03-12T00:38:04.766+00:00,44.93,221334142976,throttled=0x0
2026-03-12T00:38:14.766+00:00,44.39,221334138880,throttled=0x0
2026-03-12T00:38:24.768+00:00,44.39,221334134784,throttled=0x0
2026-03-12T00:38:34.766+00:00,44.39,221334130688,throttled=0x0
2026-03-12T00:38:44.766+00:00,44.93,221334122496,throttled=0x0
2026-03-12T00:38:54.766+00:00,44.39,221334122496,throttled=0x0
2026-03-12T00:39:04.767+00:00,44.39,221334114304,throttled=0x0
2026-03-12T00:39:14.766+00:00,44.39,221334114304,throttled=0x0
2026-03-12T00:39:24.766+00:00,44.39,221334102016,throttled=0x0
2026-03-12T00:39:34.766+00:00,44.39,221334097920,throttled=0x0
2026-03-12T00:39:44.766+00:00,44.93,221334093824,throttled=0x0
2026-03-12T00:39:54.766+00:00,44.93,221334085632,throttled=0x0
2026-03-12T00:40:04.766+00:00,44.39,221334081536,throttled=0x0
2026-03-12T00:40:14.766+00:00,44.93,221334077440,throttled=0x0
2026-03-12T00:40:24.767+00:00,44.39,221334073344,throttled=0x0
2026-03-12T00:40:34.766+00:00,44.39,221334069248,throttled=0x0
2026-03-12T00:40:44.766+00:00,44.93,221334065152,throttled=0x0
